GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1500000US080130128004,080130128004,"Block Group 4, Census Tract 128, Boulder County, Colorado",1092,218,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,32,37,12,19,37,29,116,54,100,68,467,178,293,132,16,25,19,29
1500000US080130128005,080130128005,"Block Group 5, Census Tract 128, Boulder County, Colorado",1189,205,14,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,24,0,11,0,11,15,23,210,94,12,21,25,40,236,110,78,59,277,103,204,87,41,40,62,59
1500000US080130129031,080130129031,"Block Group 1, Census Tract 129.03, Boulder County, Colorado",1700,94,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,9,10,92,46,20,22,16,11,154,48,50,33,674,82,480,80,120,45,77,33
1500000US080130129041,080130129041,"Block Group 1, Census Tract 129.04, Boulder County, Colorado",1441,337,20,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,33,38,0,11,12,21,97,70,43,49,67,80,229,141,98,77,550,221,269,156,15,23,0,11
1500000US080130129042,080130129042,"Block Group 2, Census Tract 129.04, Boulder County, Colorado",2679,367,0,11,0,11,0,11,0,11,0,11,17,27,0,11,0,11,0,11,0,11,0,11,0,11,8,17,16,25,7,17,237,104,25,30,67,56,340,120,251,115,953,230,468,148,138,113,152,110
1500000US080130129051,080130129051,"Block Group 1, Census Tract 129.05, Boulder County, Colorado",1155,143,27,29,0,11,0,11,0,11,0,11,25,35,0,11,0,11,20,28,0,11,17,19,0,11,0,11,4,9,0,11,251,84,80,70,79,48,110,55,74,44,253,96,209,82,6,9,0,11
1500000US080130129052,080130129052,"Block Group 2, Census Tract 129.05, Boulder County, Colorado",692,143,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,14,0,11,0,11,0,11,9,14,0,11,0,11,106,59,31,36,36,29,175,97,35,24,218,84,65,47,0,11,11,18
1500000US080130129071,080130129071,"Block Group 1, Census Tract 129.07, Boulder County, Colorado",1456,170,22,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,12,0,11,51,55,6,12,159,67,61,67,54,36,215,69,102,49,557,177,154,68,9,14,60,38
1500000US080130129072,080130129072,"Block Group 2, Census Tract 129.07, Boulder County, Colorado",814,139,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,15,7,13,14,22,0,11,7,10,42,28,5,13,62,41,134,106,56,40,262,97,169,84,20,25,26,23
1500000US080130130031,080130130031,"Block Group 1, Census Tract 130.03, Boulder County, Colorado",1054,170,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,26,0,11,0,11,148,116,0,11,0,11,31,38,86,60,415,146,269,113,24,35,64,48
1500000US080130130032,080130130032,"Block Group 2, Census Tract 130.03, Boulder County, Colorado",264,91,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,30,0,11,14,22,0,11,0,11,147,80,50,46,0,11,35,54
1500000US080130130033,080130130033,"Block Group 3, Census Tract 130.03, Boulder County, Colorado",666,140,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,27,0,11,10,18,0,11,31,35,82,51,20,29,219,133,176,79,48,45,63,46
1500000US080130130034,080130130034,"Block Group 4, Census Tract 130.03, Boulder County, Colorado",2024,180,55,64,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,172,87,31,33,162,95,255,105,108,69,668,159,369,127,83,65,121,85
1500000US080130130041,080130130041,"Block Group 1, Census Tract 130.04, Boulder County, Colorado",775,136,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,26,83,48,0,11,35,32,65,52,8,12,310,110,131,50,49,35,71,51
1500000US080130130042,080130130042,"Block Group 2, Census Tract 130.04, Boulder County, Colorado",1640,131,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,66,49,0,11,72,44,98,57,96,65,512,115,567,119,95,56,134,66
1500000US080130130051,080130130051,"Block Group 1, Census Tract 130.05, Boulder County, Colorado",1110,212,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,21,0,11,37,56,152,91,60,48,10,16,127,65,57,39,433,156,183,69,21,23,18,24
1500000US080130130052,080130130052,"Block Group 2, Census Tract 130.05, Boulder County, Colorado",1274,133,16,23,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,64,42,0,11,50,35,172,70,72,42,448,104,327,93,77,57,39,30
1500000US080130130061,080130130061,"Block Group 1, Census Tract 130.06, Boulder County, Colorado",941,163,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,21,0,11,163,85,0,11,78,66,38,36,0,11,352,122,268,115,17,28,12,19
1500000US080130130062,080130130062,"Block Group 2, Census Tract 130.06, Boulder County, Colorado",843,134,15,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,24,0,11,17,28,37,34,11,19,46,36,286,109,259,114,49,45,106,101
1500000US080130130063,080130130063,"Block Group 3, Census Tract 130.06, Boulder County, Colorado",1952,207,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,37,46,0,11,0,11,134,125,22,33,56,45,266,135,14,21,804,186,439,169,93,75,87,69
1500000US080130132011,080130132011,"Block Group 1, Census Tract 132.01, Boulder County, Colorado",1163,73,5,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,12,0,11,20,25,4,7,8,14,6,10,0,11,282,57,24,20,45,27,146,57,99,37,318,74,144,58,17,15,36,23
1500000US080130132021,080130132021,"Block Group 1, Census Tract 132.02, Boulder County, Colorado",621,98,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,19,0,11,3,7,0,11,0,11,0,11,12,19,125,70,4,7,16,13,67,40,67,38,195,61,80,35,33,25,5,7
1500000US080130132022,080130132022,"Block Group 2, Census Tract 132.02, Boulder County, Colorado",448,76,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,10,0,11,0,11,0,11,0,11,53,27,0,11,9,10,27,19,7,12,183,51,96,32,7,9,59,30
1500000US080130132051,080130132051,"Block Group 1, Census Tract 132.05, Boulder County, Colorado",924,218,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,51,44,0,11,28,30,38,34,42,37,446,138,205,105,63,54,51,62
1500000US080130132052,080130132052,"Block Group 2, Census Tract 132.05, Boulder County, Colorado",2235,348,16,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,24,98,80,22,36,59,59,306,203,135,75,918,245,330,109,152,71,184,97
1500000US080130132053,080130132053,"Block Group 3, Census Tract 132.05, Boulder County, Colorado",583,162,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,24,28,48,56,21,25,23,27,46,56,203,96,127,79,40,40,51,50
1500000US080130132071,080130132071,"Block Group 1, Census Tract 132.07, Boulder County, Colorado",1419,174,0,11,0,11,0,11,0,11,0,11,0,11,0,11,50,75,0,11,0,11,0,11,0,11,0,11,0,11,12,18,184,79,17,19,71,36,218,76,108,47,435,116,233,76,44,26,47,29
1500000US080130132072,080130132072,"Block Group 2, Census Tract 132.07, Boulder County, Colorado",553,145,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,111,76,8,14,81,72,71,41,53,41,159,80,39,32,8,12,23,36
1500000US080130132073,080130132073,"Block Group 3, Census Tract 132.07, Boulder County, Colorado",1093,127,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,179,91,13,20,45,32,165,72,175,71,289,92,186,86,7,11,34,40
1500000US080130132081,080130132081,"Block Group 1, Census Tract 132.08, Boulder County, Colorado",1767,254,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,18,17,27,46,61,0,11,65,71,401,142,29,32,121,74,298,112,72,64,429,120,206,103,20,34,55,56
1500000US080130132082,080130132082,"Block Group 2, Census Tract 132.08, Boulder County, Colorado",573,134,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,39,37,25,39,27,31,92,72,43,37,155,62,150,86,31,50,11,18
1500000US080130132083,080130132083,"Block Group 3, Census Tract 132.08, Boulder County, Colorado",1669,226,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,26,31,317,118,72,65,175,91,402,135,55,53,444,166,123,77,42,49,13,21
1500000US080130132101,080130132101,"Block Group 1, Census Tract 132.10, Boulder County, Colorado",1162,182,66,70,0,11,0,11,0,11,0,11,0,11,7,12,0,11,50,50,0,11,31,39,18,20,9,14,18,20,23,23,225,83,70,54,50,36,192,74,92,60,171,71,94,50,26,32,20,23
1500000US080130132102,080130132102,"Block Group 2, Census Tract 132.10, Boulder County, Colorado",1191,164,21,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,11,38,51,0,11,48,78,17,19,27,38,45,47,264,92,93,73,83,52,138,61,91,58,228,71,70,42,14,22,8,12
1500000US080130132103,080130132103,"Block Group 3, Census Tract 132.10, Boulder County, Colorado",896,144,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,24,40,0,11,10,15,0,11,0,11,8,13,17,19,149,55,63,48,72,47,160,71,91,49,138,58,153,110,0,11,11,18
1500000US080130132111,080130132111,"Block Group 1, Census Tract 132.11, Boulder County, Colorado",1802,279,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,236,109,0,11,29,49,338,196,126,92,666,178,295,111,60,44,52,43
1500000US080130132112,080130132112,"Block Group 2, Census Tract 132.11, Boulder County, Colorado",1338,237,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,154,93,17,29,103,76,218,123,33,36,575,197,138,68,61,49,39,41
1500000US080130132113,080130132113,"Block Group 3, Census Tract 132.11, Boulder County, Colorado",790,323,61,56,0,11,0,11,0,11,0,11,0,11,0,11,0,11,77,110,0,11,213,230,10,16,46,65,0,11,13,21,202,205,0,11,53,57,29,34,8,12,78,80,0,11,0,11,0,11
1500000US080130132121,080130132121,"Block Group 1, Census Tract 132.12, Boulder County, Colorado",504,105,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,16,52,46,11,17,39,34,92,50,75,84,184,63,29,27,0,11,11,17
1500000US080130132122,080130132122,"Block Group 2, Census Tract 132.12, Boulder County, Colorado",1032,139,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2,4,11,16,111,66,0,11,123,69,77,51,106,52,347,125,168,72,15,16,72,47
1500000US080130132123,080130132123,"Block Group 3, Census Tract 132.12, Boulder County, Colorado",1605,191,7,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,125,65,22,22,98,49,292,97,57,34,700,218,245,102,11,17,40,31
1500000US080130132131,080130132131,"Block Group 1, Census Tract 132.13, Boulder County, Colorado",2221,298,22,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,11,134,88,0,11,103,73,315,147,107,71,771,225,576,157,63,51,124,64
1500000US080130132132,080130132132,"Block Group 2, Census Tract 132.13, Boulder County, Colorado",1763,230,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,40,47,29,51,0,11,29,36,242,138,0,11,100,68,188,98,43,41,717,200,215,91,62,52,98,75
1500000US080130132133,080130132133,"Block Group 3, Census Tract 132.13, Boulder County, Colorado",602,163,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,26,0,11,12,35,62,65,0,11,19,29,50,60,0,11,261,123,150,86,0,11,33,34
1500000US080130133021,080130133021,"Block Group 1, Census Tract 133.02, Boulder County, Colorado",690,139,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,41,0,11,0,11,0,11,15,25,0,11,0,11,92,55,2,5,88,65,160,87,48,51,218,91,15,20,12,20,13,22
1500000US080130133022,080130133022,"Block Group 2, Census Tract 133.02, Boulder County, Colorado",561,147,14,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,8,0,11,58,56,16,27,67,79,84,67,41,42,188,85,40,62,12,20,37,47
1500000US080130133023,080130133023,"Block Group 3, Census Tract 133.02, Boulder County, Colorado",489,285,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,38,56,97,70,24,36,0,11,72,86,0,11,123,141,89,102,15,25,31,48
1500000US080130133024,080130133024,"Block Group 4, Census Tract 133.02, Boulder County, Colorado",512,181,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,69,61,13,21,18,29,44,44,81,66,96,80,143,103,48,53,0,11
1500000US080130133025,080130133025,"Block Group 5, Census Tract 133.02, Boulder County, Colorado",1167,237,28,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,22,0,11,24,33,0,11,197,105,0,11,57,84,174,85,158,117,320,161,182,111,0,11,13,21
1500000US080130133051,080130133051,"Block Group 1, Census Tract 133.05, Boulder County, Colorado",1028,196,9,13,0,11,0,11,0,11,0,11,0,11,8,18,5,10,9,18,0,11,0,11,7,13,0,11,35,43,32,31,193,109,83,72,116,91,213,79,118,77,143,59,51,32,0,11,6,10
1500000US080130133052,080130133052,"Block Group 2, Census Tract 133.05, Boulder County, Colorado",1277,205,41,46,0,11,0,11,0,11,10,16,8,11,0,11,0,11,20,15,0,11,18,20,0,11,51,67,0,11,70,52,410,160,29,25,77,40,117,66,128,67,198,61,68,43,0,11,32,27
1500000US080130133053,080130133053,"Block Group 3, Census Tract 133.05, Boulder County, Colorado",992,187,0,11,0,11,0,11,0,11,0,11,14,23,9,15,0,11,41,42,11,18,0,11,0,11,8,14,0,11,11,16,166,68,15,18,68,41,170,84,123,57,273,94,66,45,0,11,17,20
1500000US080130133061,080130133061,"Block Group 1, Census Tract 133.06, Boulder County, Colorado",1645,229,13,16,0,11,0,11,0,11,0,11,8,10,0,11,0,11,0,11,19,29,27,29,0,11,58,43,33,41,80,57,447,144,65,51,124,53,260,86,72,41,305,152,65,39,40,41,29,25
1500000US080130133062,080130133062,"Block Group 2, Census Tract 133.06, Boulder County, Colorado",1412,189,15,17,0,11,0,11,0,11,0,11,0,11,0,11,40,45,87,74,69,57,40,45,31,38,64,56,8,15,54,39,113,52,48,44,62,46,279,98,119,55,252,82,117,62,6,10,8,12
1500000US080130133071,080130133071,"Block Group 1, Census Tract 133.07, Boulder County, Colorado",1356,214,14,22,0,11,0,11,0,11,16,25,0,11,0,11,0,11,24,46,9,14,9,21,80,72,38,47,34,36,34,38,317,82,138,78,73,50,170,75,74,36,184,71,103,46,14,16,25,43
1500000US080130133072,080130133072,"Block Group 2, Census Tract 133.07, Boulder County, Colorado",1261,179,32,50,0,11,0,11,0,11,0,11,37,37,0,11,0,11,30,32,0,11,19,32,81,100,67,70,36,46,12,18,215,89,57,45,93,66,173,86,58,37,230,79,78,42,0,11,43,46
1500000US080130133081,080130133081,"Block Group 1, Census Tract 133.08, Boulder County, Colorado",631,129,0,11,0,11,0,11,0,11,0,11,0,11,9,14,0,11,0,11,0,11,0,11,9,15,7,14,14,20,9,15,130,59,19,32,62,45,135,70,37,18,163,71,32,24,5,9,0,11
1500000US080130133082,080130133082,"Block Group 2, Census Tract 133.08, Boulder County, Colorado",1577,222,8,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,27,85,83,0,11,72,71,53,39,73,78,278,97,53,39,92,64,435,154,47,37,234,94,86,47,23,22,20,21
1500000US080130133083,080130133083,"Block Group 3, Census Tract 133.08, Boulder County, Colorado",461,108,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,15,0,11,0,11,7,11,114,53,32,50,57,46,75,51,67,57,47,45,35,38,10,15,7,11
1500000US080130134011,080130134011,"Block Group 1, Census Tract 134.01, Boulder County, Colorado",551,142,9,14,0,11,0,11,0,11,0,11,0,11,13,21,0,11,9,15,0,11,0,11,0,11,12,18,15,19,0,11,263,132,10,15,51,29,41,28,9,13,101,62,18,21,0,11,0,11
1500000US080130134012,080130134012,"Block Group 2, Census Tract 134.01, Boulder County, Colorado",719,228,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,15,0,11,99,85,81,99,79,66,111,120,102,63,156,97,69,38,6,11,7,11
1500000US080130134013,080130134013,"Block Group 3, Census Tract 134.01, Boulder County, Colorado",910,189,8,14,0,11,0,11,0,11,0,11,0,11,27,44,19,29,0,11,27,39,0,11,83,98,0,11,0,11,48,68,89,49,19,30,17,21,159,66,27,20,228,74,131,61,17,19,11,12
1500000US080130134021,080130134021,"Block Group 1, Census Tract 134.02, Boulder County, Colorado",950,319,92,107,0,11,0,11,0,11,0,11,0,11,0,11,0,11,93,107,0,11,29,39,13,22,116,168,0,11,0,11,192,139,104,89,23,27,143,83,90,76,55,55,0,11,0,11,0,11
1500000US080130134022,080130134022,"Block Group 2, Census Tract 134.02, Boulder County, Colorado",607,241,0,11,0,11,0,11,0,11,0,11,0,11,0,11,30,46,80,127,0,11,0,11,32,51,40,64,43,67,66,83,15,26,34,54,0,11,112,76,16,26,77,46,20,22,0,11,42,49
1500000US080130134023,080130134023,"Block Group 3, Census Tract 134.02, Boulder County, Colorado",1675,249,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,41,7,12,21,34,38,46,31,37,151,90,10,16,101,59,224,151,42,39,557,182,248,100,32,38,180,113
1500000US080130134024,080130134024,"Block Group 4, Census Tract 134.02, Boulder County, Colorado",433,102,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,56,43,0,11,28,32,73,44,29,24,118,61,100,58,0,11,29,35
1500000US080130134025,080130134025,"Block Group 5, Census Tract 134.02, Boulder County, Colorado",1383,254,48,59,0,11,0,11,0,11,0,11,8,17,0,11,0,11,0,11,36,55,0,11,38,59,50,53,0,11,42,43,311,147,45,33,111,66,276,127,131,61,88,60,127,121,12,19,60,56
1500000US080130135031,080130135031,"Block Group 1, Census Tract 135.03, Boulder County, Colorado",477,102,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,10,6,11,0,11,27,29,24,37,175,69,33,31,34,28,54,43,57,36,53,39,0,11,0,11,0,11
1500000US080130135032,080130135032,"Block Group 2, Census Tract 135.03, Boulder County, Colorado",880,186,25,21,0,11,0,11,0,11,21,28,0,11,0,11,0,11,18,25,0,11,6,9,63,60,75,70,61,46,63,74,192,67,17,28,44,38,165,68,56,31,61,36,13,19,0,11,0,11
1500000US080130135033,080130135033,"Block Group 3, Census Tract 135.03, Boulder County, Colorado",1368,202,27,31,0,11,0,11,0,11,0,11,17,26,6,11,20,29,53,62,0,11,85,73,98,81,79,63,30,25,38,41,349,113,82,62,61,33,146,68,90,52,121,50,59,46,0,11,7,11
1500000US080130135034,080130135034,"Block Group 4, Census Tract 135.03, Boulder County, Colorado",576,104,5,9,0,11,0,11,0,11,0,11,0,11,7,13,0,11,6,11,0,11,0,11,14,15,0,11,9,13,9,14,103,49,24,20,21,19,109,73,54,27,173,72,42,31,0,11,0,11
1500000US080130135051,080130135051,"Block Group 1, Census Tract 135.05, Boulder County, Colorado",608,135,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,68,67,0,11,46,57,53,47,37,45,0,11,47,49,137,88,70,69,27,24,39,31,7,11,51,39,13,20,13,21,0,11
1500000US080130135052,080130135052,"Block Group 2, Census Tract 135.05, Boulder County, Colorado",1087,202,15,25,0,11,0,11,0,11,0,11,0,11,47,63,0,11,0,11,5,8,60,78,25,37,0,11,0,11,26,33,405,137,67,54,95,69,171,113,63,43,41,36,44,28,10,16,13,20
1500000US080130135053,080130135053,"Block Group 3, Census Tract 135.05, Boulder County, Colorado",1135,181,44,62,0,11,0,11,11,17,23,40,0,11,19,34,7,11,37,50,0,11,21,27,8,12,66,70,0,11,42,44,245,100,102,75,42,33,210,74,125,71,102,54,24,26,7,13,0,11
1500000US080130135061,080130135061,"Block Group 1, Census Tract 135.06, Boulder County, Colorado",2680,189,0,11,0,11,0,11,0,11,0,11,0,11,81,106,0,11,22,21,19,30,9,17,95,106,9,13,14,22,46,35,360,96,77,50,150,67,383,109,236,88,753,150,331,110,43,33,52,33
1500000US080130135071,080130135071,"Block Group 1, Census Tract 135.07, Boulder County, Colorado",1089,248,38,60,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,27,0,11,0,11,16,20,49,78,38,39,6,10,201,133,59,55,143,80,222,94,66,34,157,64,63,37,0,11,14,17
1500000US080130135072,080130135072,"Block Group 2, Census Tract 135.07, Boulder County, Colorado",1318,257,104,103,0,11,0,11,0,11,0,11,39,60,0,11,0,11,0,11,0,11,20,34,4,11,99,144,0,11,7,11,263,101,16,13,77,56,212,70,122,59,243,91,98,44,0,11,14,15
1500000US080130135081,080130135081,"Block Group 1, Census Tract 135.08, Boulder County, Colorado",2016,369,0,11,0,11,0,11,0,11,0,11,23,35,0,11,0,11,0,11,0,11,0,11,58,93,0,11,68,82,0,11,177,106,71,58,226,131,204,111,252,109,683,180,254,152,0,11,0,11
1500000US080130135082,080130135082,"Block Group 2, Census Tract 135.08, Boulder County, Colorado",1374,225,43,68,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,24,143,86,0,11,24,27,208,107,119,74,393,125,390,132,0,11,39,36
1500000US080130135083,080130135083,"Block Group 3, Census Tract 135.08, Boulder County, Colorado",1305,293,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,76,116,15,25,0,11,40,63,0,11,334,204,0,11,188,155,80,53,112,62,318,116,114,59,0,11,28,32
1500000US080130136011,080130136011,"Block Group 1, Census Tract 136.01, Boulder County, Colorado",1281,192,3,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,33,0,11,9,13,0,11,11,16,0,11,19,31,214,80,9,16,26,25,183,70,91,44,465,136,187,79,7,7,37,38
1500000US080130136012,080130136012,"Block Group 2, Census Tract 136.01, Boulder County, Colorado",1201,200,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,5,8,0,11,155,70,27,29,55,47,113,53,123,69,472,137,192,87,13,22,38,31
1500000US080130136013,080130136013,"Block Group 3, Census Tract 136.01, Boulder County, Colorado",513,137,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,15,0,11,80,48,6,8,9,16,112,63,59,52,112,48,94,47,5,8,19,24
1500000US080130136021,080130136021,"Block Group 1, Census Tract 136.02, Boulder County, Colorado",487,116,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,51,24,10,10,22,16,68,42,46,24,164,79,110,45,11,11,5,7
1500000US080130136022,080130136022,"Block Group 2, Census Tract 136.02, Boulder County, Colorado",322,106,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,57,42,5,8,24,17,51,30,20,16,81,51,55,40,5,8,24,15
1500000US080130137011,080130137011,"Block Group 1, Census Tract 137.01, Boulder County, Colorado",2503,335,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,18,24,29,66,59,11,25,77,63,384,222,117,84,850,173,569,164,162,77,235,115
1500000US080130137012,080130137012,"Block Group 2, Census Tract 137.01, Boulder County, Colorado",710,150,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,54,51,0,11,27,30,80,56,45,37,216,102,144,74,61,50,83,65
1500000US080130137013,080130137013,"Block Group 3, Census Tract 137.01, Boulder County, Colorado",812,169,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,61,49,0,11,12,19,111,80,73,58,290,106,143,65,51,48,71,62
