GEO.id,GEO.id2_x,GEO.display-label_x,HD01_VD01,HC03_EST_VC01,HC04_EST_VC01,EMP,UNEMP,HC01_VC54,HC01_EST_VC02,HC02_EST_VC02,HC01_EST_VC14,HC01_EST_VC15,AC
1400000US08005082700,8005082700,"Census Tract 827, Arapahoe County, Colorado",3490,62.3,10.7,1741,7,257,1154,68790,390,334,219
1400000US08005082800,8005082800,"Census Tract 828, Arapahoe County, Colorado",4964,67.5,10.2,2647,7,367,1857,62403,765,155,101
1400000US08005082900,8005082900,"Census Tract 829, Arapahoe County, Colorado",4650,67.9,8.9,2309,6,182,1570,60731,459,126,26
1400000US08005083000,8005083000,"Census Tract 830, Arapahoe County, Colorado",3538,58.6,5.3,1621,3,118,1197,89073,667,439,38
1400000US08005083100,8005083100,"Census Tract 831, Arapahoe County, Colorado",6368,78.8,6,3864,5,377,2416,79028,974,321,91
1400000US08005083200,8005083200,"Census Tract 832, Arapahoe County, Colorado",9285,73.3,10,4620,7,376,2679,112967,1470,859,121
1400000US08005083300,8005083300,"Census Tract 833, Arapahoe County, Colorado",4754,69,5.3,2689,4,394,1808,66488,689,297,89
1400000US08005083400,8005083400,"Census Tract 834, Arapahoe County, Colorado",7134,73.8,4,3827,3,594,2152,68670,857,231,144
1400000US08005083500,8005083500,"Census Tract 835, Arapahoe County, Colorado",5821,69.2,7.2,3049,5,380,2149,51949,626,305,168
1400000US08005083600,8005083600,"Census Tract 836, Arapahoe County, Colorado",3655,69.4,7.9,2099,5,370,1658,49653,572,345,120
1400000US08005083700,8005083700,"Census Tract 837, Arapahoe County, Colorado",4565,57.2,6.4,2056,4,182,1600,74605,1036,576,125
1400000US08005083800,8005083800,"Census Tract 838, Arapahoe County, Colorado",3029,65.1,11.3,1572,7,151,1152,61938,525,175,73
1400000US08005083900,8005083900,"Census Tract 839, Arapahoe County, Colorado",2914,65,5.9,1641,4,311,1542,53253,610,411,76
1400000US08005084000,8005084000,"Census Tract 840, Arapahoe County, Colorado",2453,66.3,10.4,1266,7,162,748,78750,319,175,84
1400000US08005084100,8005084100,"Census Tract 841, Arapahoe County, Colorado",4393,69.4,12.8,2354,9,292,1510,73548,685,188,27
1400000US08005084200,8005084200,"Census Tract 842, Arapahoe County, Colorado",4010,69.4,6.6,2070,5,163,1290,65256,411,242,137
1400000US08005084300,8005084300,"Census Tract 843, Arapahoe County, Colorado",3291,70.9,9.8,1824,7,222,1146,73913,561,166,57
1400000US08005084400,8005084400,"Census Tract 844, Arapahoe County, Colorado",3020,67.3,9.2,1601,6,123,1045,67951,337,150,148
1400000US08005084500,8005084500,"Census Tract 845, Arapahoe County, Colorado",2801,71.3,4.8,1653,3,208,1185,49154,245,164,181
1400000US08005084600,8005084600,"Census Tract 846, Arapahoe County, Colorado",5581,66.1,9,2742,6,376,1962,59741,733,243,176
1400000US08005084700,8005084700,"Census Tract 847, Arapahoe County, Colorado",4858,65.6,9.6,2440,6,258,1666,72750,877,303,152
1400000US08005084800,8005084800,"Census Tract 848, Arapahoe County, Colorado",3683,76.8,6.8,2186,5,269,1181,79256,570,173,283
1400000US08005084900,8005084900,"Census Tract 849, Arapahoe County, Colorado",3342,67.5,7.7,1833,5,137,1029,148603,805,582,83
1400000US08005085000,8005085000,"Census Tract 850, Arapahoe County, Colorado",1750,79.9,4.3,1063,3,107,603,113750,337,275,22
1400000US08005085100,8005085100,"Census Tract 851, Arapahoe County, Colorado",7064,66.9,5.4,3314,4,267,1981,139320,1425,1119,71
1400000US08005085200,8005085200,"Census Tract 852, Arapahoe County, Colorado",2917,61.3,2.4,1387,1,169,925,124940,730,417,57
1400000US08005085300,8005085300,"Census Tract 853, Arapahoe County, Colorado",2395,72.5,5.1,1368,4,159,933,88616,519,426,33
1400000US08005085400,8005085400,"Census Tract 854, Arapahoe County, Colorado",4569,74.7,5.7,2617,4,284,1402,102500,759,481,85
1400000US08005085500,8005085500,"Census Tract 855, Arapahoe County, Colorado",5370,72.1,4.5,3001,3,268,1758,101765,1196,739,119
1400000US08005085600,8005085600,"Census Tract 856, Arapahoe County, Colorado",3469,76.7,1.8,1988,1,177,1010,119605,577,408,48
1400000US08005085700,8005085700,"Census Tract 857, Arapahoe County, Colorado",4269,74.2,7.4,2451,5,268,1676,61009,729,183,75
1400000US08005085800,8005085800,"Census Tract 858, Arapahoe County, Colorado",1686,68.1,3.3,968,2,97,628,75431,302,124,43
1400000US08005085900,8005085900,"Census Tract 859, Arapahoe County, Colorado",3874,71,7.4,1899,5,178,1188,97885,582,276,0
1400000US08005086000,8005086000,"Census Tract 860, Arapahoe County, Colorado",8009,68,8.5,3866,6,239,2395,87245,1562,609,144
1400000US08005086100,8005086100,"Census Tract 861, Arapahoe County, Colorado",4924,75.4,5.4,2680,4,338,1554,86182,598,500,78
1400000US08005086200,8005086200,"Census Tract 862, Arapahoe County, Colorado",6255,74.8,4.9,3409,4,437,1906,96806,1031,448,85
1400000US08005086300,8005086300,"Census Tract 863, Arapahoe County, Colorado",4215,78,1.9,2538,1,478,1869,62589,817,491,123
1400000US08005086400,8005086400,"Census Tract 864, Arapahoe County, Colorado",2205,65.8,2.9,1196,2,95,756,125833,586,355,0
1400000US08005086500,8005086500,"Census Tract 865, Arapahoe County, Colorado",5170,71,2.9,2856,2,389,1931,74250,1272,488,40
1400000US08005086600,8005086600,"Census Tract 866, Arapahoe County, Colorado",5292,49.5,2.8,2254,1,287,2280,82708,1479,598,10
1400000US08005086700,8005086700,"Census Tract 867, Arapahoe County, Colorado",3950,74,3.4,1943,3,180,1217,140280,1095,647,9
1400000US08005086800,8005086800,"Census Tract 868, Arapahoe County, Colorado",6211,72.5,6,3556,4,315,2871,47234,1563,622,315
1400000US08005086900,8005086900,"Census Tract 869, Arapahoe County, Colorado",3039,74.9,6.3,1818,5,264,1366,43793,573,320,160
1400000US08005087000,8005087000,"Census Tract 870, Arapahoe County, Colorado",5185,74.7,8.5,3096,6,445,2143,47250,973,337,318
1400000US08005087100,8005087100,"Census Tract 871, Arapahoe County, Colorado",2630,56,19.9,1263,11,187,1301,37429,507,156,81
1400000US08005087200,8005087200,"Census Tract 872, Arapahoe County, Colorado",4289,66.6,8.8,2326,6,348,2097,51942,1087,649,108
1400000US08005087300,8005087300,"Census Tract 873, Arapahoe County, Colorado",8163,70.9,8.8,4367,6,520,3154,47174,1021,741,541
1400000US08007940400,8007940400,"Census Tract 9404, Archuleta County, Colorado",1279,51.6,14.2,585,7,67,567,52202,174,77,17
1400000US08007974200,8007974200,"Census Tract 9742, Archuleta County, Colorado",5412,52.8,7.3,2397,4,307,2370,46935,1039,382,45
1400000US08007974300,8007974300,"Census Tract 9743, Archuleta County, Colorado",3252,48.1,10.7,1340,5,118,1354,41310,417,331,43
1400000US08007974400,8007974400,"Census Tract 9744, Archuleta County, Colorado",2231,64,3.7,1185,2,113,1043,48259,496,254,146
1400000US08009964600,8009964600,"Census Tract 9646, Baca County, Colorado",1571,56.6,3.5,763,2,35,688,40652,172,29,70
1400000US08009964700,8009964700,"Census Tract 9647, Baca County, Colorado",2130,56.6,5.3,940,3,85,880,35147,211,95,111
1400000US08011966700,8011966700,"Census Tract 9667, Bent County, Colorado",5895,24,8.3,1214,2,45,1635,36791,235,103,44
1400000US08013012101,8013012101,"Census Tract 121.01, Boulder County, Colorado",4853,71.8,4.1,2754,3,265,2019,95057,1022,1670,605
1400000US08013012102,8013012102,"Census Tract 121.02, Boulder County, Colorado",7312,69,8.8,4287,6,453,2962,67037,1967,1812,1588
1400000US08013012103,8013012103,"Census Tract 121.03, Boulder County, Colorado",3957,68.8,5,2207,3,257,1688,83426,1215,946,285
1400000US08013012104,8013012104,"Census Tract 121.04, Boulder County, Colorado",2702,65.6,2.3,1387,2,35,1150,99207,652,920,143
1400000US08013012105,8013012105,"Census Tract 121.05, Boulder County, Colorado",5793,73.7,2.1,3269,2,154,2363,74427,1212,1316,603
1400000US08013012201,8013012201,"Census Tract 122.01, Boulder County, Colorado",3705,60.7,10.7,2070,6,251,1608,64300,876,975,824
1400000US08013012202,8013012202,"Census Tract 122.02, Boulder County, Colorado",6539,69.7,5.5,4349,4,591,3175,37008,1052,861,2027
1400000US08013012203,8013012203,"Census Tract 122.03, Boulder County, Colorado",6593,73.7,4,4293,3,382,3678,51719,1492,1417,878
1400000US08013012204,8013012204,"Census Tract 122.04, Boulder County, Colorado",3661,62.8,9.7,2235,6,323,1796,37462,801,585,996
1400000US08013012300,8013012300,"Census Tract 123, Boulder County, Colorado",6851,35,16.9,2321,6,205,771,32604,239,652,1170
1400000US08013012401,8013012401,"Census Tract 124.01, Boulder County, Colorado",6318,48.4,9.7,2948,5,269,2017,18329,321,573,1093
1400000US08013012501,8013012501,"Census Tract 125.01, Boulder County, Colorado",2526,68,4.4,1512,3,62,1230,61311,515,615,324
1400000US08013012505,8013012505,"Census Tract 125.05, Boulder County, Colorado",3937,62.2,5.9,2021,4,74,1640,96875,839,1450,489
1400000US08013012507,8013012507,"Census Tract 125.07, Boulder County, Colorado",4320,66.1,7.5,2565,5,285,1673,60329,797,910,1007
1400000US08013012508,8013012508,"Census Tract 125.08, Boulder County, Colorado",3069,77,5.5,2024,4,231,1309,72083,635,580,485
1400000US08013012509,8013012509,"Census Tract 125.09, Boulder County, Colorado",3499,61.5,4,1792,2,145,1305,90924,830,1016,347
1400000US08013012510,8013012510,"Census Tract 125.10, Boulder County, Colorado",4741,68,4.3,2644,3,103,1973,119191,1365,1675,537
1400000US08013012511,8013012511,"Census Tract 125.11, Boulder County, Colorado",5666,47.1,6.7,2525,3,368,1862,42374,703,969,828
1400000US08013012603,8013012603,"Census Tract 126.03, Boulder County, Colorado",3326,69.3,4.3,1930,3,201,1424,89063,833,850,358
1400000US08013012605,8013012605,"Census Tract 126.05, Boulder County, Colorado",1720,62.2,6.1,1003,4,85,732,33393,164,343,428
1400000US08013012607,8013012607,"Census Tract 126.07, Boulder County, Colorado",4870,60.3,8.3,2919,5,567,2962,21989,424,449,1153
1400000US08013012608,8013012608,"Census Tract 126.08, Boulder County, Colorado",2500,70.5,4,1554,3,166,976,62328,697,467,308
1400000US08013012701,8013012701,"Census Tract 127.01, Boulder County, Colorado",5646,70,2.3,3279,2,328,2144,125732,1788,1124,262
1400000US08013012705,8013012705,"Census Tract 127.05, Boulder County, Colorado",3813,77,4.2,2582,3,315,2044,59010,1350,844,287
1400000US08013012707,8013012707,"Census Tract 127.07, Boulder County, Colorado",2403,42.1,5.4,828,2,115,640,75750,319,336,39
1400000US08013012708,8013012708,"Census Tract 127.08, Boulder County, Colorado",5289,60,7,2635,4,238,2247,98789,1651,1296,133
1400000US08013012709,8013012709,"Census Tract 127.09, Boulder County, Colorado",1843,65.2,6.4,1002,4,93,708,95250,443,433,58
1400000US08013012710,8013012710,"Census Tract 127.10, Boulder County, Colorado",3628,63.4,4,1950,3,172,1575,99583,1103,859,225
1400000US08013012800,8013012800,"Census Tract 128, Boulder County, Colorado",11567,75.2,2,6452,2,492,3876,112303,2587,2037,270
1400000US08013012903,8013012903,"Census Tract 129.03, Boulder County, Colorado",2347,70.3,2,1303,1,81,922,125750,674,677,48
1400000US08013012904,8013012904,"Census Tract 129.04, Boulder County, Colorado",5514,62.5,7.6,2786,5,282,2304,76667,1503,1042,175
1400000US08013012905,8013012905,"Census Tract 129.05, Boulder County, Colorado",2560,59.9,7.5,1205,4,119,1155,53815,471,291,90
1400000US08013012907,8013012907,"Census Tract 129.07, Boulder County, Colorado",3268,72.8,4.8,1879,3,330,1307,78811,819,438,147
1400000US08013013003,8013013003,"Census Tract 130.03, Boulder County, Colorado",5551,65.3,6.5,2969,4,262,2406,80292,1449,1302,298
1400000US08013013004,8013013004,"Census Tract 130.04, Boulder County, Colorado",3685,70.1,2.7,1954,2,129,1273,118207,822,1047,105
1400000US08013013005,8013013005,"Census Tract 130.05, Boulder County, Colorado",3533,71.5,2.7,1897,2,215,1347,81250,881,665,199
1400000US08013013006,8013013006,"Census Tract 130.06, Boulder County, Colorado",5294,76.1,6.2,3213,5,267,2143,91741,1442,1330,379
1400000US08013013201,8013013201,"Census Tract 132.01, Boulder County, Colorado",1572,57.4,5.7,751,3,114,639,74083,318,197,24
1400000US08013013202,8013013202,"Census Tract 132.02, Boulder County, Colorado",1462,55.8,7.7,669,4,96,584,112417,378,280,62
1400000US08013013205,8013013205,"Census Tract 132.05, Boulder County, Colorado",5594,60.4,5.1,2652,3,246,2013,108692,1567,1203,141
1400000US08013013207,8013013207,"Census Tract 132.07, Boulder County, Colorado",4302,62.8,3.6,2304,2,236,1820,75625,883,621,55
1400000US08013013208,8013013208,"Census Tract 132.08, Boulder County, Colorado",5272,52.9,4.3,2371,2,276,2411,63231,1028,651,144
1400000US08013013210,8013013210,"Census Tract 132.10, Boulder County, Colorado",4953,65.2,6.1,2487,4,259,1709,62415,537,396,208
1400000US08013013211,8013013211,"Census Tract 132.11, Boulder County, Colorado",6199,74.3,7.8,3346,6,242,2161,92188,1319,645,93
1400000US08013013212,8013013212,"Census Tract 132.12, Boulder County, Colorado",4531,67,5.7,2368,4,217,1880,81889,1231,591,95
1400000US08013013213,8013013213,"Census Tract 132.13, Boulder County, Colorado",7887,68.4,8,3914,5,322,2905,84343,1749,1321,165
1400000US08013013302,8013013302,"Census Tract 133.02, Boulder County, Colorado",4683,70.4,3.2,2815,2,234,2171,51613,945,650,433
1400000US08013013305,8013013305,"Census Tract 133.05, Boulder County, Colorado",4814,72.1,5.2,2790,4,310,1843,57750,614,240,107
1400000US08013013306,8013013306,"Census Tract 133.06, Boulder County, Colorado",5095,59.3,9.4,2274,6,148,1719,48516,557,265,128
1400000US08013013307,8013013307,"Census Tract 133.07, Boulder County, Colorado",3460,54.2,12.3,1582,7,245,1577,36250,414,263,105
1400000US08013013308,8013013308,"Census Tract 133.08, Boulder County, Colorado",3437,63.1,5,1837,3,265,1627,48254,444,218,167
1400000US08013013401,8013013401,"Census Tract 134.01, Boulder County, Colorado",3675,60,9.6,1604,6,238,1387,32379,485,259,287
1400000US08013013402,8013013402,"Census Tract 134.02, Boulder County, Colorado",7912,70.1,5.6,4245,4,568,2836,73506,895,850,202
1400000US08013013503,8013013503,"Census Tract 135.03, Boulder County, Colorado",5626,68.3,9,2714,6,320,1948,40308,408,121,209
1400000US08013013505,8013013505,"Census Tract 135.05, Boulder County, Colorado",5034,58.8,10.4,2027,6,188,1696,38321,194,124,180
1400000US08013013506,8013013506,"Census Tract 135.06, Boulder County, Colorado",4265,65,4.2,2144,3,206,1378,100263,753,426,105
1400000US08013013507,8013013507,"Census Tract 135.07, Boulder County, Colorado",3251,63.9,8.8,1711,6,53,1152,75132,400,189,58
1400000US08013013508,8013013508,"Census Tract 135.08, Boulder County, Colorado",7317,63.3,11.9,3530,8,379,2419,82386,1394,825,171
1400000US08013013601,8013013601,"Census Tract 136.01, Boulder County, Colorado",4144,68.1,6.9,2283,5,101,1633,84886,1049,592,207
1400000US08013013602,8013013602,"Census Tract 136.02, Boulder County, Colorado",984,56.2,11.3,497,6,22,512,67976,245,210,40
1400000US08013013701,8013013701,"Census Tract 137.01, Boulder County, Colorado",6604,64.6,3,3569,2,244,2675,117224,1708,1710,314
1400000US08013013702,8013013702,"Census Tract 137.02, Boulder County, Colorado",6083,72.5,4.3,3758,3,299,2807,80612,1625,1225,442
1400000US08013060600,8013060600,"Census Tract 606, Boulder County, Colorado",5560,77.9,3.6,3508,3,190,2177,102267,1514,1414,218
1400000US08013060700,8013060700,"Census Tract 607, Boulder County, Colorado",3129,65.2,6.2,1715,4,210,1362,106364,945,714,122
1400000US08013060800,8013060800,"Census Tract 608, Boulder County, Colorado",6862,71.6,6.7,4034,5,498,2899,45106,1016,442,189
1400000US08013060900,8013060900,"Census Tract 609, Boulder County, Colorado",4559,74.2,7.4,2811,5,216,1887,69258,1031,791,199
1400000US08013061300,8013061300,"Census Tract 613, Boulder County, Colorado",3615,74.6,4.7,1866,4,114,1052,155000,777,869,83
1400000US08013061400,8013061400,"Census Tract 614, Boulder County, Colorado",3752,75.4,2.1,1977,2,113,1233,137560,914,816,56
1400000US08014030000,8014030000,"Census Tract 300, Broomfield County, Colorado",3466,67.3,5.7,1849,4,194,1417,53705,603,239,193
1400000US08014030100,8014030100,"Census Tract 301, Broomfield County, Colorado",2337,69.2,7.9,1280,5,162,869,65042,539,194,113
1400000US08014030200,8014030200,"Census Tract 302, Broomfield County, Colorado",1814,65.9,13.7,968,9,115,736,69625,415,188,39
1400000US08014030300,8014030300,"Census Tract 303, Broomfield County, Colorado",3574,58.9,5,1784,3,175,1611,51313,786,312,175
1400000US08014030400,8014030400,"Census Tract 304, Broomfield County, Colorado",3709,63.9,4.1,1847,3,141,1301,108393,1024,532,109
1400000US08014030500,8014030500,"Census Tract 305, Broomfield County, Colorado",5693,67.4,4.4,2838,3,320,1929,134940,1379,859,23
1400000US08014030600,8014030600,"Census Tract 306, Broomfield County, Colorado",6130,72.4,3.6,3330,3,343,2129,77190,992,344,203
1400000US08014030700,8014030700,"Census Tract 307, Broomfield County, Colorado",3035,73.4,6.4,1631,5,192,1191,90039,573,246,190
1400000US08014030800,8014030800,"Census Tract 308, Broomfield County, Colorado",5623,75.4,3.3,3151,2,260,1932,85769,989,803,204
1400000US08014030900,8014030900,"Census Tract 309, Broomfield County, Colorado",5975,64.8,6.8,2901,4,308,2144,98125,1443,896,39
1400000US08014031000,8014031000,"Census Tract 310, Broomfield County, Colorado",5401,70,6.1,2764,4,350,2132,91096,1359,843,128
1400000US08014031100,8014031100,"Census Tract 311, Broomfield County, Colorado",3269,71.9,6.5,2192,5,211,1904,66071,969,443,175
1400000US08014031200,8014031200,"Census Tract 312, Broomfield County, Colorado",4474,70.7,6.8,2643,5,273,1958,67903,855,579,150
1400000US08014031300,8014031300,"Census Tract 313, Broomfield County, Colorado",2256,72,2.7,1169,2,77,751,147740,532,477,35
1400000US08014031400,8014031400,"Census Tract 314, Broomfield County, Colorado",3943,46.4,3.8,1461,2,134,1527,97393,963,828,26
1400000US08014980100,8014980100,"Census Tract 9801, Broomfield County, Colorado",0,-,-,#VALUE!,#VALUE!,0,0,-,0,0,0
1400000US08014980200,8014980200,"Census Tract 9802, Broomfield County, Colorado",0,-,-,#VALUE!,#VALUE!,0,0,-,0,0,0
1400000US08014980300,8014980300,"Census Tract 9803, Broomfield County, Colorado",0,-,-,#VALUE!,#VALUE!,0,0,-,0,0,0
1400000US08015000100,8015000100,"Census Tract 1, Chaffee County, Colorado",2755,67.7,4.9,1505,3,256,1259,39461,469,106,360
1400000US08015000200,8015000200,"Census Tract 2, Chaffee County, Colorado",4351,47.4,8.6,1812,4,256,2014,47167,679,531,157
1400000US08015000300,8015000300,"Census Tract 3, Chaffee County, Colorado",3555,60.8,4.7,1895,3,211,1543,64099,808,383,120
1400000US08015000401,8015000401,"Census Tract 4.01, Chaffee County, Colorado",4501,50.8,4.3,1922,2,305,1953,52334,812,615,109
1400000US08015000402,8015000402,"Census Tract 4.02, Chaffee County, Colorado",3147,37.2,7.4,1038,3,200,987,46563,277,193,64
1400000US08017960600,8017960600,"Census Tract 9606, Cheyenne County, Colorado",2002,61.9,9.3,932,6,47,743,52554,222,67,62
1400000US08019014700,8019014700,"Census Tract 147, Clear Creek County, Colorado",4888,67.2,3.8,2809,3,232,2211,85436,1242,749,119
1400000US08019014800,8019014800,"Census Tract 148, Clear Creek County, Colorado",1850,56.8,12.5,853,7,154,862,45694,187,98,112
1400000US08019014900,8019014900,"Census Tract 149, Clear Creek County, Colorado",2398,68.7,3.8,1454,3,186,1158,55875,398,251,151
1400000US08021974800,8021974800,"Census Tract 9748, Conejos County, Colorado",3937,44.1,12.5,1282,6,135,1341,28831,314,115,42
1400000US08021974900,8021974900,"Census Tract 9749, Conejos County, Colorado",4312,52.1,7.6,1741,4,190,1607,44146,455,148,54
1400000US08023972600,8023972600,"Census Tract 9726, Costilla County, Colorado",1977,49.3,12.7,785,6,119,734,31797,124,131,32
1400000US08023972700,8023972700,"Census Tract 9727, Costilla County, Colorado",1604,33.2,16.2,455,5,38,723,28977,95,124,47
1400000US08025969600,8025969600,"Census Tract 9696, Crowley County, Colorado",5551,32.7,27,1458,9,355,1169,31151,279,116,110
1400000US08027970100,8027970100,"Census Tract 9701, Custer County, Colorado",4303,38.2,14,1391,5,89,1996,35000,738,458,62
1400000US08029964600,8029964600,"Census Tract 9646, Delta County, Colorado",3664,53.4,10.3,1573,6,110,1551,44063,428,301,166
1400000US08029964700,8029964700,"Census Tract 9647, Delta County, Colorado",3876,41.6,10.2,1325,4,194,1697,42192,313,216,27
