GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC03_EST_VC01,HC04_EST_VC01,EMP,UNEMP
Id,Id2,Geography,Total; Estimate; Population 16 years and over,Employment/Population Ratio; Estimate; Population 16 years and over,Unemployment rate; Estimate; Population 16 years and over,No of Employment,No of Unemployment
1400000US39017011122,39017011122,"Census Tract 111.22, Butler County, Ohio",4327,73,4.2,3159,3
1400000US39017011123,39017011123,"Census Tract 111.23, Butler County, Ohio",3441,65.2,7,2244,5
1400000US39017011125,39017011125,"Census Tract 111.25, Butler County, Ohio",3007,62.8,2.6,1888,2
1400000US39017011126,39017011126,"Census Tract 111.26, Butler County, Ohio",4383,66.9,3.1,2932,2
1400000US39017011127,39017011127,"Census Tract 111.27, Butler County, Ohio",3477,68.2,2.9,2371,2
1400000US39017011128,39017011128,"Census Tract 111.28, Butler County, Ohio",2591,68.9,6.4,1785,4
1400000US39017011129,39017011129,"Census Tract 111.29, Butler County, Ohio",2973,75.5,1.8,2245,1
1400000US39017011130,39017011130,"Census Tract 111.30, Butler County, Ohio",4055,62.5,4.6,2534,3
1400000US39017011131,39017011131,"Census Tract 111.31, Butler County, Ohio",2293,65.7,5.6,1507,4
1400000US39017011200,39017011200,"Census Tract 112, Butler County, Ohio",5960,63.6,6.4,3791,4
1400000US39017011300,39017011300,"Census Tract 113, Butler County, Ohio",4086,61.9,6.6,2529,4
1400000US39017011800,39017011800,"Census Tract 118, Butler County, Ohio",4302,66.1,5.1,2844,3
1400000US39017012100,39017012100,"Census Tract 121, Butler County, Ohio",2431,50.6,6.2,1230,3
1400000US39017012200,39017012200,"Census Tract 122, Butler County, Ohio",2622,44.9,20.2,1177,9
1400000US39017012300,39017012300,"Census Tract 123, Butler County, Ohio",1739,51.5,15.7,896,8
1400000US39017012400,39017012400,"Census Tract 124, Butler County, Ohio",2026,52.7,3.7,1068,2
1400000US39017012500,39017012500,"Census Tract 125, Butler County, Ohio",3985,59.6,7.6,2375,5
1400000US39017012600,39017012600,"Census Tract 126, Butler County, Ohio",2119,54.8,21.3,1161,12
1400000US39017012700,39017012700,"Census Tract 127, Butler County, Ohio",2365,59.3,9.9,1402,6
1400000US39017013000,39017013000,"Census Tract 130, Butler County, Ohio",1100,43.7,21.3,481,9
1400000US39017013100,39017013100,"Census Tract 131, Butler County, Ohio",1503,46.1,20.5,693,9
1400000US39017013200,39017013200,"Census Tract 132, Butler County, Ohio",2658,45,17.5,1196,8
1400000US39017013300,39017013300,"Census Tract 133, Butler County, Ohio",1640,53.2,8.6,872,5
1400000US39017013400,39017013400,"Census Tract 134, Butler County, Ohio",1819,54.5,14.8,991,8
1400000US39017013500,39017013500,"Census Tract 135, Butler County, Ohio",2252,56,15,1261,8
1400000US39017013600,39017013600,"Census Tract 136, Butler County, Ohio",4106,59.4,10.8,2439,6
1400000US39017013900,39017013900,"Census Tract 139, Butler County, Ohio",2122,41.8,28.1,887,12
1400000US39017014000,39017014000,"Census Tract 140, Butler County, Ohio",1697,44.1,21.5,748,9
1400000US39017014100,39017014100,"Census Tract 141, Butler County, Ohio",1621,61,10.4,989,6
1400000US39017014300,39017014300,"Census Tract 143, Butler County, Ohio",3780,56.2,5.8,2124,3
1400000US39017014400,39017014400,"Census Tract 144, Butler County, Ohio",1245,37.7,19,469,7
1400000US39017014600,39017014600,"Census Tract 146, Butler County, Ohio",902,30.3,22.4,273,7
1400000US39017014700,39017014700,"Census Tract 147, Butler County, Ohio",3002,62.8,10.4,1885,7
1400000US39017014800,39017014800,"Census Tract 148, Butler County, Ohio",5400,59.9,5.1,3235,3
1400000US39017014900,39017014900,"Census Tract 149, Butler County, Ohio",3722,68.6,6,2553,4
1400000US39017015000,39017015000,"Census Tract 150, Butler County, Ohio",6271,55.3,5.1,3468,3
1400000US39017015100,39017015100,"Census Tract 151, Butler County, Ohio",5237,62.2,13,3257,8
1400000US39019720100,39019720100,"Census Tract 7201, Carroll County, Ohio",2799,51.1,12.4,1430,6
1400000US39019720200,39019720200,"Census Tract 7202, Carroll County, Ohio",3061,49.5,7.1,1515,4
1400000US39019720300,39019720300,"Census Tract 7203, Carroll County, Ohio",3947,59.8,6.8,2360,4
1400000US39019720400,39019720400,"Census Tract 7204, Carroll County, Ohio",3428,54.6,5.3,1872,3
1400000US39019720500,39019720500,"Census Tract 7205, Carroll County, Ohio",4445,57.6,3.3,2560,2
1400000US39019720600,39019720600,"Census Tract 7206, Carroll County, Ohio",2699,51.2,12.5,1382,6
1400000US39019720700,39019720700,"Census Tract 7207, Carroll County, Ohio",2621,58.6,5.3,1536,3
1400000US39021010100,39021010100,"Census Tract 101, Champaign County, Ohio",1545,66.3,4.4,1024,3
1400000US39021010200,39021010200,"Census Tract 102, Champaign County, Ohio",5768,61.7,10.7,3559,7
1400000US39021010400,39021010400,"Census Tract 104, Champaign County, Ohio",3148,49.8,12.6,1568,6
1400000US39021010500,39021010500,"Census Tract 105, Champaign County, Ohio",3231,54,12.1,1745,7
1400000US39021010600,39021010600,"Census Tract 106, Champaign County, Ohio",3277,50,5.2,1639,3
1400000US39021011001,39021011001,"Census Tract 110.01, Champaign County, Ohio",2172,54.1,12.2,1175,7
1400000US39021011501,39021011501,"Census Tract 115.01, Champaign County, Ohio",3230,61.3,6.7,1980,4
1400000US39021011504,39021011504,"Census Tract 115.04, Champaign County, Ohio",4268,61.3,9.7,2616,6
1400000US39021011505,39021011505,"Census Tract 115.05, Champaign County, Ohio",2581,63.3,6.2,1634,4
1400000US39021011506,39021011506,"Census Tract 115.06, Champaign County, Ohio",2105,61.3,6.5,1290,4
1400000US39023000200,39023000200,"Census Tract 2, Clark County, Ohio",1135,52.3,20.6,594,11
1400000US39023000300,39023000300,"Census Tract 3, Clark County, Ohio",994,42.5,22.4,422,10
1400000US39023000400,39023000400,"Census Tract 4, Clark County, Ohio",1807,45.5,13.2,822,6
1400000US39023000500,39023000500,"Census Tract 5, Clark County, Ohio",1117,44,30.6,491,13
1400000US39023000600,39023000600,"Census Tract 6, Clark County, Ohio",1806,59.5,10.6,1075,6
1400000US39023000700,39023000700,"Census Tract 7, Clark County, Ohio",2433,51,11.3,1241,6
1400000US39023000901,39023000901,"Census Tract 9.01, Clark County, Ohio",1868,41.4,24.6,773,10
1400000US39023000902,39023000902,"Census Tract 9.02, Clark County, Ohio",871,52.2,17.7,455,9
1400000US39023001000,39023001000,"Census Tract 10, Clark County, Ohio",1132,54.2,5.5,614,3
1400000US39023001101,39023001101,"Census Tract 11.01, Clark County, Ohio",932,47.3,14.9,441,7
1400000US39023001102,39023001102,"Census Tract 11.02, Clark County, Ohio",2262,50.9,11.7,1151,6
1400000US39023001200,39023001200,"Census Tract 12, Clark County, Ohio",3163,47.7,24.7,1509,12
1400000US39023001300,39023001300,"Census Tract 13, Clark County, Ohio",2955,49.6,15.6,1466,8
1400000US39023001400,39023001400,"Census Tract 14, Clark County, Ohio",2894,51.5,8.6,1490,4
1400000US39023001500,39023001500,"Census Tract 15, Clark County, Ohio",3712,59.6,14.4,2212,9
1400000US39023001600,39023001600,"Census Tract 16, Clark County, Ohio",3261,56.2,7.9,1833,4
1400000US39023001700,39023001700,"Census Tract 17, Clark County, Ohio",1828,46.6,12.1,852,6
1400000US39023001900,39023001900,"Census Tract 19, Clark County, Ohio",2418,57.4,8.2,1388,5
1400000US39023002000,39023002000,"Census Tract 20, Clark County, Ohio",1674,63,5.7,1055,4
1400000US39023002100,39023002100,"Census Tract 21, Clark County, Ohio",1393,43.1,8.4,600,4
1400000US39023002200,39023002200,"Census Tract 22, Clark County, Ohio",3426,60.1,6.3,2059,4
1400000US39023002301,39023002301,"Census Tract 23.01, Clark County, Ohio",2553,59.7,9.5,1524,6
1400000US39023002403,39023002403,"Census Tract 24.03, Clark County, Ohio",3254,60.5,4.7,1969,3
1400000US39023002404,39023002404,"Census Tract 24.04, Clark County, Ohio",2648,57.5,8.2,1523,5
1400000US39023002501,39023002501,"Census Tract 25.01, Clark County, Ohio",1874,35.6,1.8,667,1
1400000US39023002502,39023002502,"Census Tract 25.02, Clark County, Ohio",2573,49.1,9.1,1263,4
1400000US39023002601,39023002601,"Census Tract 26.01, Clark County, Ohio",3186,52.4,12,1669,6
1400000US39023002602,39023002602,"Census Tract 26.02, Clark County, Ohio",3181,55.8,8.3,1775,5
1400000US39023002605,39023002605,"Census Tract 26.05, Clark County, Ohio",3006,58,5.2,1743,3
1400000US39023002606,39023002606,"Census Tract 26.06, Clark County, Ohio",6253,56.2,2.3,3514,1
1400000US39023002701,39023002701,"Census Tract 27.01, Clark County, Ohio",2538,55.9,9.2,1419,5
1400000US39023002702,39023002702,"Census Tract 27.02, Clark County, Ohio",1945,54.3,9.5,1056,5
1400000US39023002800,39023002800,"Census Tract 28, Clark County, Ohio",3696,55,7,2033,4
1400000US39023002901,39023002901,"Census Tract 29.01, Clark County, Ohio",2763,61,12.8,1685,8
1400000US39023002902,39023002902,"Census Tract 29.02, Clark County, Ohio",3502,56.2,9.2,1968,5
1400000US39023003001,39023003001,"Census Tract 30.01, Clark County, Ohio",2584,52.9,8,1367,4
1400000US39023003002,39023003002,"Census Tract 30.02, Clark County, Ohio",2963,50.7,9.5,1502,5
1400000US39023003101,39023003101,"Census Tract 31.01, Clark County, Ohio",2084,59.5,9.7,1240,6
1400000US39023003102,39023003102,"Census Tract 31.02, Clark County, Ohio",1606,53.5,7.6,859,4
1400000US39023003200,39023003200,"Census Tract 32, Clark County, Ohio",2240,55.4,5.3,1241,3
1400000US39023003301,39023003301,"Census Tract 33.01, Clark County, Ohio",2892,55.2,6.9,1596,4
1400000US39023003302,39023003302,"Census Tract 33.02, Clark County, Ohio",2057,59,7.5,1214,4
1400000US39023003400,39023003400,"Census Tract 34, Clark County, Ohio",2860,48.4,15.8,1384,8
1400000US39023003700,39023003700,"Census Tract 37, Clark County, Ohio",3848,61.2,5.5,2355,3
1400000US39025040101,39025040101,"Census Tract 401.01, Clermont County, Ohio",3975,50.8,8.7,2019,4
1400000US39025040102,39025040102,"Census Tract 401.02, Clermont County, Ohio",2297,66.5,5.6,1528,4
1400000US39025040202,39025040202,"Census Tract 402.02, Clermont County, Ohio",1887,64.5,2,1217,1
1400000US39025040203,39025040203,"Census Tract 402.03, Clermont County, Ohio",5007,64.2,4.4,3214,3
1400000US39025040204,39025040204,"Census Tract 402.04, Clermont County, Ohio",5271,62.8,3.8,3310,2
1400000US39025040301,39025040301,"Census Tract 403.01, Clermont County, Ohio",2874,63.6,2.1,1828,1
1400000US39025040302,39025040302,"Census Tract 403.02, Clermont County, Ohio",2647,70.4,2.6,1863,2
1400000US39025040303,39025040303,"Census Tract 403.03, Clermont County, Ohio",5454,70.6,4.9,3851,3
1400000US39025040401,39025040401,"Census Tract 404.01, Clermont County, Ohio",2767,59.9,6.3,1657,4
1400000US39025040403,39025040403,"Census Tract 404.03, Clermont County, Ohio",2083,63.1,9.2,1314,6
1400000US39025040404,39025040404,"Census Tract 404.04, Clermont County, Ohio",3035,60.7,2.8,1842,2
1400000US39025040405,39025040405,"Census Tract 404.05, Clermont County, Ohio",2084,70.8,1.3,1475,1
1400000US39025040500,39025040500,"Census Tract 405, Clermont County, Ohio",4319,54.9,4.9,2371,3
1400000US39025040600,39025040600,"Census Tract 406, Clermont County, Ohio",5154,66.1,6,3407,4
1400000US39025040701,39025040701,"Census Tract 407.01, Clermont County, Ohio",5170,59.1,7.3,3055,4
1400000US39025040702,39025040702,"Census Tract 407.02, Clermont County, Ohio",2969,65.2,4.5,1936,3
1400000US39025040800,39025040800,"Census Tract 408, Clermont County, Ohio",4860,55.1,6.5,2678,4
1400000US39025040900,39025040900,"Census Tract 409, Clermont County, Ohio",4523,58.2,3.7,2632,2
1400000US39025041000,39025041000,"Census Tract 410, Clermont County, Ohio",5806,55.9,5.8,3246,3
1400000US39025041101,39025041101,"Census Tract 411.01, Clermont County, Ohio",2119,66.8,4.3,1415,3
1400000US39025041102,39025041102,"Census Tract 411.02, Clermont County, Ohio",3283,56.4,7.9,1852,4
1400000US39025041103,39025041103,"Census Tract 411.03, Clermont County, Ohio",6741,69.4,5.7,4678,4
1400000US39025041200,39025041200,"Census Tract 412, Clermont County, Ohio",6772,65.7,3.4,4449,2
1400000US39025041303,39025041303,"Census Tract 413.03, Clermont County, Ohio",4102,70.6,5.5,2896,4
1400000US39025041304,39025041304,"Census Tract 413.04, Clermont County, Ohio",32,100,0,32,0
1400000US39025041305,39025041305,"Census Tract 413.05, Clermont County, Ohio",4396,72.9,2.8,3205,2
1400000US39025041306,39025041306,"Census Tract 413.06, Clermont County, Ohio",3649,65,6.8,2372,4
1400000US39025041307,39025041307,"Census Tract 413.07, Clermont County, Ohio",3855,63.4,4.5,2444,3
1400000US39025041403,39025041403,"Census Tract 414.03, Clermont County, Ohio",3423,63.2,5.5,2163,3
1400000US39025041404,39025041404,"Census Tract 414.04, Clermont County, Ohio",3920,72.2,2.3,2830,2
1400000US39025041405,39025041405,"Census Tract 414.05, Clermont County, Ohio",4161,59.5,3.7,2476,2
1400000US39025041406,39025041406,"Census Tract 414.06, Clermont County, Ohio",3495,67.6,4.7,2363,3
1400000US39025041501,39025041501,"Census Tract 415.01, Clermont County, Ohio",5824,59.7,7.1,3477,4
1400000US39025041502,39025041502,"Census Tract 415.02, Clermont County, Ohio",6233,68.2,6.2,4251,4
1400000US39025041600,39025041600,"Census Tract 416, Clermont County, Ohio",4051,55.7,6.6,2256,4
1400000US39025041701,39025041701,"Census Tract 417.01, Clermont County, Ohio",3657,56.2,11.5,2055,6
1400000US39025041702,39025041702,"Census Tract 417.02, Clermont County, Ohio",2522,52.6,11.4,1327,6
1400000US39025041800,39025041800,"Census Tract 418, Clermont County, Ohio",3095,48.8,11.3,1510,6
1400000US39025041900,39025041900,"Census Tract 419, Clermont County, Ohio",4338,51.2,7.4,2221,4
1400000US39025042000,39025042000,"Census Tract 420, Clermont County, Ohio",5177,48.1,8.2,2490,4
1400000US39027964300,39027964300,"Census Tract 9643, Clinton County, Ohio",2917,54.3,9.5,1584,5
1400000US39027964400,39027964400,"Census Tract 9644, Clinton County, Ohio",4251,56.7,7.7,2410,4
1400000US39027964500,39027964500,"Census Tract 9645, Clinton County, Ohio",5239,56.1,11.3,2939,6
1400000US39027964600,39027964600,"Census Tract 9646, Clinton County, Ohio",1956,49.7,11.8,972,6
1400000US39027964700,39027964700,"Census Tract 9647, Clinton County, Ohio",4689,52.6,12.2,2466,6
1400000US39027964800,39027964800,"Census Tract 9648, Clinton County, Ohio",3754,60.5,6.5,2271,4
1400000US39027964900,39027964900,"Census Tract 9649, Clinton County, Ohio",3869,56.8,4.2,2198,2
1400000US39027965000,39027965000,"Census Tract 9650, Clinton County, Ohio",3128,55.9,10.4,1749,6
1400000US39027965100,39027965100,"Census Tract 9651, Clinton County, Ohio",3116,60,9.9,1870,6
1400000US39029950100,39029950100,"Census Tract 9501, Columbiana County, Ohio",4879,53.7,6,2620,3
1400000US39029950200,39029950200,"Census Tract 9502, Columbiana County, Ohio",3709,51.3,6.5,1903,3
1400000US39029950300,39029950300,"Census Tract 9503, Columbiana County, Ohio",4413,63.1,3.3,2785,2
1400000US39029950400,39029950400,"Census Tract 9504, Columbiana County, Ohio",3484,57.7,7.9,2010,5
1400000US39029950500,39029950500,"Census Tract 9505, Columbiana County, Ohio",4864,57.8,6.4,2811,4
1400000US39029950600,39029950600,"Census Tract 9506, Columbiana County, Ohio",4334,54.7,9.8,2371,5
1400000US39029950700,39029950700,"Census Tract 9507, Columbiana County, Ohio",4147,57.6,6.6,2389,4
1400000US39029950800,39029950800,"Census Tract 9508, Columbiana County, Ohio",3510,63,5.4,2211,3
1400000US39029950900,39029950900,"Census Tract 9509, Columbiana County, Ohio",3331,63.9,7.9,2129,5
1400000US39029951000,39029951000,"Census Tract 9510, Columbiana County, Ohio",4475,64.6,5.6,2891,4
1400000US39029951100,39029951100,"Census Tract 9511, Columbiana County, Ohio",3909,44.4,18.8,1736,8
1400000US39029951200,39029951200,"Census Tract 9512, Columbiana County, Ohio",3593,55.4,13.2,1991,7
1400000US39029951300,39029951300,"Census Tract 9513, Columbiana County, Ohio",3149,51.2,14,1612,7
1400000US39029951400,39029951400,"Census Tract 9514, Columbiana County, Ohio",6427,38.3,3.9,2462,1
1400000US39029951500,39029951500,"Census Tract 9515, Columbiana County, Ohio",3558,61.2,8.7,2177,5
1400000US39029951600,39029951600,"Census Tract 9516, Columbiana County, Ohio",4643,58.2,5.3,2702,3
1400000US39029951700,39029951700,"Census Tract 9517, Columbiana County, Ohio",4065,50.7,5.2,2061,3
1400000US39029951800,39029951800,"Census Tract 9518, Columbiana County, Ohio",2204,46.5,19.4,1025,9
1400000US39029951900,39029951900,"Census Tract 9519, Columbiana County, Ohio",2839,53.6,12.6,1522,7
1400000US39029952000,39029952000,"Census Tract 9520, Columbiana County, Ohio",2094,41.9,16.1,877,7
1400000US39029952100,39029952100,"Census Tract 9521, Columbiana County, Ohio",1143,45.4,18.1,519,8
1400000US39029952200,39029952200,"Census Tract 9522, Columbiana County, Ohio",1589,50.7,15.4,806,8
1400000US39029952300,39029952300,"Census Tract 9523, Columbiana County, Ohio",2359,48.9,17.1,1154,8
1400000US39029952400,39029952400,"Census Tract 9524, Columbiana County, Ohio",3423,53.1,13.8,1818,7
1400000US39031960900,39031960900,"Census Tract 9609, Coshocton County, Ohio",3523,57.3,6.3,2019,4
1400000US39031961000,39031961000,"Census Tract 9610, Coshocton County, Ohio",3577,55,6.4,1967,4
1400000US39031961100,39031961100,"Census Tract 9611, Coshocton County, Ohio",3488,60.2,9.4,2100,6
1400000US39031961200,39031961200,"Census Tract 9612, Coshocton County, Ohio",2122,55.4,7.7,1176,4
1400000US39031961300,39031961300,"Census Tract 9613, Coshocton County, Ohio",3050,45.7,9.1,1394,4
1400000US39031961400,39031961400,"Census Tract 9614, Coshocton County, Ohio",2684,38.2,15.8,1025,6
1400000US39031961500,39031961500,"Census Tract 9615, Coshocton County, Ohio",1842,52.3,8,963,4
1400000US39031961600,39031961600,"Census Tract 9616, Coshocton County, Ohio",2096,55.6,4,1165,2
1400000US39031961700,39031961700,"Census Tract 9617, Coshocton County, Ohio",2461,58,7.3,1427,4
1400000US39031961800,39031961800,"Census Tract 9618, Coshocton County, Ohio",4223,55.3,6.3,2335,3
1400000US39033974100,39033974100,"Census Tract 9741, Crawford County, Ohio",2813,60.5,5.2,1702,3
1400000US39033974200,39033974200,"Census Tract 9742, Crawford County, Ohio",3344,59.5,4.3,1990,3
1400000US39033974300,39033974300,"Census Tract 9743, Crawford County, Ohio",2252,43.6,17.1,982,7
1400000US39033974400,39033974400,"Census Tract 9744, Crawford County, Ohio",2894,48.3,10,1398,5
1400000US39033974500,39033974500,"Census Tract 9745, Crawford County, Ohio",3120,56,8.3,1747,5
1400000US39033974600,39033974600,"Census Tract 9746, Crawford County, Ohio",2251,46.9,9,1056,4
1400000US39033974700,39033974700,"Census Tract 9747, Crawford County, Ohio",3166,60.5,2.2,1915,1
1400000US39033974800,39033974800,"Census Tract 9748, Crawford County, Ohio",1684,52.6,11.2,886,6
1400000US39033974900,39033974900,"Census Tract 9749, Crawford County, Ohio",2716,54.7,7.4,1486,4
1400000US39033975000,39033975000,"Census Tract 9750, Crawford County, Ohio",3070,52.6,7.6,1615,4
1400000US39033975100,39033975100,"Census Tract 9751, Crawford County, Ohio",2025,56.6,11.2,1146,6
1400000US39033975200,39033975200,"Census Tract 9752, Crawford County, Ohio",2150,49.3,4.6,1060,2
1400000US39033975300,39033975300,"Census Tract 9753, Crawford County, Ohio",2783,41.7,14.7,1161,6
