GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US39165030200,39165030200,"Census Tract 302, Warren County, Ohio",1241,147,1206,149,0,11,0,11,0,11,0,11,0,11,35,27,0,11,35,27
1400000US39165030501,39165030501,"Census Tract 305.01, Warren County, Ohio",3876,323,3569,341,70,76,0,11,128,119,0,11,0,11,109,90,0,11,109,90
1400000US39165030503,39165030503,"Census Tract 305.03, Warren County, Ohio",5384,377,4788,366,178,137,10,17,109,136,0,15,38,57,261,144,0,15,261,144
1400000US39165030504,39165030504,"Census Tract 305.04, Warren County, Ohio",4788,299,4624,303,35,44,0,11,51,55,5,11,11,18,62,69,0,11,62,69
1400000US39165030600,39165030600,"Census Tract 306, Warren County, Ohio",3869,266,3735,278,0,11,0,11,37,52,0,11,20,31,77,75,9,14,68,65
1400000US39165030700,39165030700,"Census Tract 307, Warren County, Ohio",6971,338,6461,379,248,252,0,15,58,75,0,15,0,15,204,190,0,15,204,190
1400000US39165030800,39165030800,"Census Tract 308, Warren County, Ohio",6490,439,6319,458,36,39,0,15,87,94,0,15,0,15,48,52,18,28,30,46
1400000US39165030900,39165030900,"Census Tract 309, Warren County, Ohio",13657,479,12577,534,361,288,0,17,559,183,0,17,22,36,138,109,51,71,87,87
1400000US39165031000,39165031000,"Census Tract 310, Warren County, Ohio",8543,24,8380,121,0,15,8,12,0,15,21,31,76,104,58,41,0,15,58,41
1400000US39165031100,39165031100,"Census Tract 311, Warren County, Ohio",3981,212,3841,269,12,19,0,11,14,20,0,11,7,12,107,136,0,11,107,136
1400000US39165031200,39165031200,"Census Tract 312, Warren County, Ohio",7986,408,7742,418,17,21,0,15,80,88,3,6,0,15,144,131,15,29,129,129
1400000US39165031300,39165031300,"Census Tract 313, Warren County, Ohio",5143,382,4749,370,104,48,0,15,171,134,0,15,48,76,71,64,0,15,71,64
1400000US39165031400,39165031400,"Census Tract 314, Warren County, Ohio",5171,448,3986,556,797,426,27,46,0,15,0,15,304,270,57,69,0,15,57,69
1400000US39165031500,39165031500,"Census Tract 315, Warren County, Ohio",4915,435,4785,436,21,26,0,11,0,11,9,20,0,11,100,65,0,11,100,65
1400000US39165031600,39165031600,"Census Tract 316, Warren County, Ohio",8011,593,7676,609,211,207,12,19,33,52,0,15,0,15,79,57,0,15,79,57
1400000US39165031700,39165031700,"Census Tract 317, Warren County, Ohio",4580,396,2304,277,2258,323,8,29,1,2,0,11,8,15,1,2,0,11,1,2
1400000US39165031902,39165031902,"Census Tract 319.02, Warren County, Ohio",10506,476,8529,601,642,327,0,17,994,253,0,17,102,170,239,162,0,17,239,162
1400000US39165031903,39165031903,"Census Tract 319.03, Warren County, Ohio",16795,624,13041,714,616,399,0,17,2564,383,0,17,67,77,507,291,141,191,366,219
1400000US39165031904,39165031904,"Census Tract 319.04, Warren County, Ohio",6448,370,5778,362,116,78,0,15,457,108,0,15,37,41,60,62,0,15,60,62
1400000US39165032003,39165032003,"Census Tract 320.03, Warren County, Ohio",6931,472,6364,503,122,104,0,15,347,234,0,15,37,59,61,65,0,15,61,65
1400000US39165032004,39165032004,"Census Tract 320.04, Warren County, Ohio",6026,257,4948,328,260,175,0,15,707,198,0,15,34,40,77,62,0,15,77,62
1400000US39165032005,39165032005,"Census Tract 320.05, Warren County, Ohio",10520,545,7280,549,548,183,0,17,2225,434,0,17,168,261,299,195,82,115,217,157
1400000US39165032006,39165032006,"Census Tract 320.06, Warren County, Ohio",3849,316,3336,324,55,42,8,12,346,203,0,11,0,11,104,103,0,11,104,103
1400000US39165032007,39165032007,"Census Tract 320.07, Warren County, Ohio",6667,413,5706,540,99,128,0,15,479,283,0,15,251,248,132,131,0,15,132,131
1400000US39165032100,39165032100,"Census Tract 321, Warren County, Ohio",6412,383,5774,434,177,196,0,15,300,233,0,15,42,47,119,122,0,15,119,122
1400000US39165032201,39165032201,"Census Tract 322.01, Warren County, Ohio",20033,374,19469,426,398,147,0,20,118,132,0,20,2,4,46,51,0,20,46,51
1400000US39165032202,39165032202,"Census Tract 322.02, Warren County, Ohio",5446,370,5187,392,94,109,7,13,1,2,0,15,80,93,77,57,17,27,60,52
1400000US39165032300,39165032300,"Census Tract 323, Warren County, Ohio",4581,29,4525,51,6,7,21,15,0,11,0,11,4,9,25,33,0,11,25,33
1400000US39165032400,39165032400,"Census Tract 324, Warren County, Ohio",4896,25,4854,40,6,9,0,11,4,6,0,11,5,7,27,23,0,11,27,23
1400000US39165032501,39165032501,"Census Tract 325.01, Warren County, Ohio",3602,258,3444,273,17,22,54,62,25,31,0,11,16,27,46,50,0,11,46,50
1400000US39165032502,39165032502,"Census Tract 325.02, Warren County, Ohio",4260,328,4101,346,48,51,8,16,0,11,0,11,0,11,103,99,0,11,103,99
1400000US39167020101,39167020101,"Census Tract 201.01, Washington County, Ohio",3843,213,3610,219,105,66,0,11,0,11,0,11,26,42,102,82,15,23,87,81
1400000US39167020102,39167020102,"Census Tract 201.02, Washington County, Ohio",2172,213,2009,240,87,90,0,11,32,50,0,11,0,11,44,40,0,11,44,40
1400000US39167020200,39167020200,"Census Tract 202, Washington County, Ohio",6829,151,6793,155,0,15,0,15,36,45,0,15,0,15,0,15,0,15,0,15
1400000US39167020300,39167020300,"Census Tract 203, Washington County, Ohio",3613,149,3522,167,11,17,0,11,80,87,0,11,0,11,0,11,0,11,0,11
1400000US39167020400,39167020400,"Census Tract 204, Washington County, Ohio",2327,227,2240,223,50,33,0,11,0,11,8,16,0,11,29,32,0,11,29,32
1400000US39167020500,39167020500,"Census Tract 205, Washington County, Ohio",2623,312,2300,305,111,63,0,11,94,45,0,11,18,37,100,51,0,11,100,51
1400000US39167020800,39167020800,"Census Tract 208, Washington County, Ohio",3941,308,3819,306,0,11,27,41,82,75,0,11,0,11,13,15,7,12,6,10
1400000US39167020900,39167020900,"Census Tract 209, Washington County, Ohio",2388,284,2324,277,17,18,0,11,0,11,0,11,0,11,47,50,0,11,47,50
1400000US39167021000,39167021000,"Census Tract 210, Washington County, Ohio",3795,333,3547,301,120,79,0,11,0,11,0,11,56,73,72,66,0,11,72,66
1400000US39167021100,39167021100,"Census Tract 211, Washington County, Ohio",4014,147,3737,205,50,69,41,48,35,51,0,11,0,11,151,128,0,11,151,128
1400000US39167021200,39167021200,"Census Tract 212, Washington County, Ohio",5825,473,5798,473,14,23,0,15,0,15,0,15,0,15,13,15,0,15,13,15
1400000US39167021300,39167021300,"Census Tract 213, Washington County, Ohio",4926,356,4776,356,8,14,0,11,5,10,0,11,37,45,100,80,0,11,100,80
1400000US39167021400,39167021400,"Census Tract 214, Washington County, Ohio",3988,297,3772,254,12,16,0,11,33,35,0,11,15,22,156,123,21,29,135,117
1400000US39167021500,39167021500,"Census Tract 215, Washington County, Ohio",1465,140,1438,138,0,11,0,11,0,11,0,11,0,11,27,33,0,11,27,33
1400000US39167021600,39167021600,"Census Tract 216, Washington County, Ohio",3702,280,3633,276,20,30,32,47,0,11,17,27,0,11,0,11,0,11,0,11
1400000US39167021700,39167021700,"Census Tract 217, Washington County, Ohio",5900,498,5730,502,78,69,0,15,18,31,0,15,0,15,74,79,11,17,63,76
1400000US39169000100,39169000100,"Census Tract 1, Wayne County, Ohio",3892,368,3416,377,225,115,0,11,98,96,0,11,3,6,150,108,7,11,143,112
1400000US39169000200,39169000200,"Census Tract 2, Wayne County, Ohio",2986,243,2868,242,0,11,0,11,59,54,0,11,10,17,49,56,31,49,18,29
1400000US39169000300,39169000300,"Census Tract 3, Wayne County, Ohio",2747,236,2456,223,169,104,0,11,93,63,0,11,0,11,29,36,0,11,29,36
1400000US39169000500,39169000500,"Census Tract 5, Wayne County, Ohio",4184,231,3519,272,400,190,0,11,47,30,0,11,30,29,188,114,0,11,188,114
1400000US39169000600,39169000600,"Census Tract 6, Wayne County, Ohio",5457,456,5233,459,148,108,0,15,0,15,0,15,4,8,72,71,0,15,72,71
1400000US39169000700,39169000700,"Census Tract 7, Wayne County, Ohio",7077,402,6776,418,62,49,22,32,164,143,0,15,23,34,30,33,0,15,30,33
1400000US39169000800,39169000800,"Census Tract 8, Wayne County, Ohio",6922,446,6410,482,97,70,97,47,138,173,0,15,40,64,140,98,0,15,140,98
1400000US39169000900,39169000900,"Census Tract 9, Wayne County, Ohio",3903,141,3858,142,24,42,0,11,7,11,0,11,14,17,0,11,0,11,0,11
1400000US39169001000,39169001000,"Census Tract 10, Wayne County, Ohio",2958,219,2705,268,25,22,42,60,56,60,0,11,39,41,91,57,0,11,91,57
1400000US39169001100,39169001100,"Census Tract 11, Wayne County, Ohio",1411,111,1369,112,42,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US39169001200,39169001200,"Census Tract 12, Wayne County, Ohio",1256,111,1160,116,35,25,8,15,0,11,0,11,30,43,23,28,0,11,23,28
1400000US39169001300,39169001300,"Census Tract 13, Wayne County, Ohio",4053,202,3727,210,104,91,0,11,48,50,0,11,9,13,165,100,0,11,165,100
1400000US39169001400,39169001400,"Census Tract 14, Wayne County, Ohio",3099,181,2952,185,114,115,15,28,0,11,0,11,9,15,9,15,0,11,9,15
1400000US39169001700,39169001700,"Census Tract 17, Wayne County, Ohio",7560,25,7451,114,2,4,0,15,2,3,0,15,8,12,97,109,11,17,86,107
1400000US39169001800,39169001800,"Census Tract 18, Wayne County, Ohio",3898,18,3888,19,6,7,0,11,0,11,0,11,1,3,3,4,0,11,3,4
1400000US39169001900,39169001900,"Census Tract 19, Wayne County, Ohio",3080,28,2985,62,5,7,0,11,23,25,0,11,28,32,39,38,0,11,39,38
1400000US39169002000,39169002000,"Census Tract 20, Wayne County, Ohio",3100,25,2995,79,20,27,11,18,0,11,0,11,0,11,74,70,0,11,74,70
1400000US39169002100,39169002100,"Census Tract 21, Wayne County, Ohio",2915,134,2884,139,5,9,0,11,0,11,0,11,0,11,26,28,0,11,26,28
1400000US39169002200,39169002200,"Census Tract 22, Wayne County, Ohio",4004,161,3891,176,44,48,0,11,12,18,0,11,1,3,56,48,0,11,56,48
1400000US39169002300,39169002300,"Census Tract 23, Wayne County, Ohio",2956,249,2789,227,33,61,0,11,14,21,0,11,116,145,4,8,0,11,4,8
1400000US39169002400,39169002400,"Census Tract 24, Wayne County, Ohio",3780,228,3724,240,15,18,0,11,0,11,0,11,26,39,15,17,0,11,15,17
1400000US39169002500,39169002500,"Census Tract 25, Wayne County, Ohio",2659,121,2585,133,16,23,0,11,0,11,0,11,16,25,42,38,0,11,42,38
1400000US39169002901,39169002901,"Census Tract 29.01, Wayne County, Ohio",3558,226,3388,281,91,112,0,11,17,27,0,11,16,25,46,65,46,65,0,11
1400000US39169002902,39169002902,"Census Tract 29.02, Wayne County, Ohio",5203,272,5138,273,13,22,12,25,0,15,0,15,0,15,40,64,0,15,40,64
1400000US39169003000,39169003000,"Census Tract 30, Wayne County, Ohio",2139,136,2112,134,8,10,0,11,15,19,0,11,4,6,0,11,0,11,0,11
1400000US39169003100,39169003100,"Census Tract 31, Wayne County, Ohio",2250,118,2082,162,0,11,0,11,0,11,0,11,0,11,168,130,0,11,168,130
1400000US39169003200,39169003200,"Census Tract 32, Wayne County, Ohio",3513,271,3432,280,54,53,0,11,0,11,0,11,20,26,7,10,0,11,7,10
1400000US39169003300,39169003300,"Census Tract 33, Wayne County, Ohio",3165,268,3123,269,15,19,0,11,27,28,0,11,0,11,0,11,0,11,0,11
1400000US39169003400,39169003400,"Census Tract 34, Wayne County, Ohio",3371,247,3087,273,47,42,10,17,45,52,0,11,0,11,182,106,9,13,173,108
1400000US39169003500,39169003500,"Census Tract 35, Wayne County, Ohio",3483,257,3425,268,4,7,0,11,0,11,0,11,7,11,47,58,0,11,47,58
1400000US39169003700,39169003700,"Census Tract 37, Wayne County, Ohio",3740,182,3716,184,18,33,0,11,3,4,0,11,0,11,3,7,0,11,3,7
1400000US39169980000,39169980000,"Census Tract 9800, Wayne County, Ohio",1052,227,871,204,103,53,0,11,67,43,0,11,0,11,11,13,0,11,11,13
1400000US39171950100,39171950100,"Census Tract 9501, Williams County, Ohio",4899,288,4720,298,15,15,30,35,21,24,0,11,97,73,16,16,0,11,16,16
1400000US39171950200,39171950200,"Census Tract 9502, Williams County, Ohio",3935,268,3882,269,1,3,9,11,0,11,2,4,15,18,26,25,16,22,10,11
1400000US39171950300,39171950300,"Census Tract 9503, Williams County, Ohio",4389,172,4223,175,8,10,16,15,40,36,15,19,38,47,49,36,3,6,46,35
1400000US39171950400,39171950400,"Census Tract 9504, Williams County, Ohio",4786,289,4664,299,26,20,14,16,16,18,0,11,37,35,29,17,2,4,27,17
1400000US39171950500,39171950500,"Census Tract 9505, Williams County, Ohio",4048,154,3341,210,339,81,15,17,19,20,0,11,238,130,96,59,18,20,78,51
1400000US39171950600,39171950600,"Census Tract 9506, Williams County, Ohio",4575,317,4421,324,6,12,0,11,26,36,0,11,10,17,112,81,8,13,104,75
1400000US39171950700,39171950700,"Census Tract 9507, Williams County, Ohio",4418,260,4315,255,8,14,0,11,10,18,50,64,0,11,35,32,0,11,35,32
1400000US39171950800,39171950800,"Census Tract 9508, Williams County, Ohio",3459,215,3413,223,0,11,15,25,0,11,0,11,11,15,20,25,0,11,20,25
1400000US39171950900,39171950900,"Census Tract 9509, Williams County, Ohio",2877,142,2777,162,44,44,0,11,0,11,11,17,29,35,16,17,8,13,8,9
1400000US39173020100,39173020100,"Census Tract 201, Wood County, Ohio",5316,14,5116,126,17,20,37,48,24,36,0,15,77,85,45,59,0,15,45,59
1400000US39173020200,39173020200,"Census Tract 202, Wood County, Ohio",3016,241,2815,279,77,99,0,11,23,34,0,11,26,36,75,62,0,11,75,62
1400000US39173020300,39173020300,"Census Tract 203, Wood County, Ohio",4677,295,4463,297,83,74,0,11,46,64,0,11,51,77,34,40,0,11,34,40
1400000US39173020401,39173020401,"Census Tract 204.01, Wood County, Ohio",5451,285,5098,338,136,102,0,15,205,128,0,15,0,15,12,22,0,15,12,22
1400000US39173020402,39173020402,"Census Tract 204.02, Wood County, Ohio",5533,353,4792,451,50,51,0,15,463,235,0,15,0,15,228,131,33,39,195,120
1400000US39173020500,39173020500,"Census Tract 205, Wood County, Ohio",2256,219,2107,211,25,18,0,11,74,95,0,11,18,21,32,34,0,11,32,34
1400000US39173020601,39173020601,"Census Tract 206.01, Wood County, Ohio",4056,259,3498,289,31,42,18,27,160,177,0,11,45,47,304,230,253,216,51,50
1400000US39173020602,39173020602,"Census Tract 206.02, Wood County, Ohio",6863,402,6287,443,88,63,0,15,258,176,0,15,0,15,230,146,77,95,153,114
1400000US39173020700,39173020700,"Census Tract 207, Wood County, Ohio",7062,408,6529,433,154,114,6,9,160,133,0,15,97,148,116,106,0,15,116,106
1400000US39173020800,39173020800,"Census Tract 208, Wood County, Ohio",4147,291,4102,287,0,11,23,25,0,11,0,11,0,11,22,23,13,20,9,12
1400000US39173020900,39173020900,"Census Tract 209, Wood County, Ohio",7070,290,6418,365,498,245,0,15,27,30,0,15,29,51,98,70,31,47,67,58
1400000US39173021000,39173021000,"Census Tract 210, Wood County, Ohio",3942,19,3750,94,3,3,7,11,14,23,0,11,42,31,126,84,47,42,79,76
1400000US39173021100,39173021100,"Census Tract 211, Wood County, Ohio",3964,270,3774,289,6,8,16,21,19,23,0,11,35,38,114,91,43,63,71,59
1400000US39173021200,39173021200,"Census Tract 212, Wood County, Ohio",5925,428,5709,451,83,98,0,15,39,36,0,15,46,52,48,55,4,6,44,54
1400000US39173021300,39173021300,"Census Tract 213, Wood County, Ohio",3724,267,3608,269,26,25,2,3,57,56,0,11,8,9,23,26,0,11,23,26
1400000US39173021400,39173021400,"Census Tract 214, Wood County, Ohio",3274,201,3047,223,13,14,32,45,9,15,0,11,32,27,141,67,82,55,59,42
1400000US39173021500,39173021500,"Census Tract 215, Wood County, Ohio",2481,196,2405,195,0,11,12,13,2,4,0,11,48,52,14,24,0,11,14,24
1400000US39173021600,39173021600,"Census Tract 216, Wood County, Ohio",6997,389,6497,457,212,157,0,15,121,79,0,15,18,26,149,102,0,15,149,102
1400000US39173021701,39173021701,"Census Tract 217.01, Wood County, Ohio",3504,348,3118,342,188,129,6,10,40,36,0,11,75,72,77,55,0,11,77,55
1400000US39173021702,39173021702,"Census Tract 217.02, Wood County, Ohio",4864,531,4340,554,141,121,12,17,188,89,0,11,85,134,98,75,49,61,49,49
1400000US39173021800,39173021800,"Census Tract 218, Wood County, Ohio",5628,550,4532,471,729,156,9,17,109,58,0,15,76,43,173,96,0,15,173,96
1400000US39173021901,39173021901,"Census Tract 219.01, Wood County, Ohio",4051,365,3712,369,51,61,0,11,29,28,0,11,192,181,67,81,0,11,67,81
1400000US39173021902,39173021902,"Census Tract 219.02, Wood County, Ohio",5811,662,4938,657,513,227,0,15,27,31,0,15,121,94,212,110,44,43,168,104
1400000US39173022100,39173022100,"Census Tract 221, Wood County, Ohio",4314,32,4151,79,9,13,16,15,5,6,10,15,11,8,112,55,24,20,88,51
1400000US39173022200,39173022200,"Census Tract 222, Wood County, Ohio",2704,194,2616,200,57,36,0,11,0,11,0,11,5,9,26,22,0,11,26,22
1400000US39173022300,39173022300,"Census Tract 223, Wood County, Ohio",3993,224,3763,239,26,19,8,11,3,4,0,11,54,40,139,77,16,17,123,75
1400000US39173022400,39173022400,"Census Tract 224, Wood County, Ohio",3662,161,3491,198,0,11,6,10,32,45,0,11,39,29,94,100,94,100,0,11
1400000US39173022500,39173022500,"Census Tract 225, Wood County, Ohio",4600,387,4110,402,283,149,0,11,34,43,5,9,41,55,127,93,9,15,118,91
1400000US39175938000,39175938000,"Census Tract 9380, Wyandot County, Ohio",4117,222,4111,222,6,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US39175938100,39175938100,"Census Tract 9381, Wyandot County, Ohio",4394,218,4315,224,14,20,0,11,23,35,0,11,10,15,32,29,0,11,32,29
1400000US39175938200,39175938200,"Census Tract 9382, Wyandot County, Ohio",3889,210,3867,207,2,4,0,11,0,11,4,6,16,24,0,11,0,11,0,11
1400000US39175938300,39175938300,"Census Tract 9383, Wyandot County, Ohio",3760,228,3725,225,1,3,0,11,10,16,0,11,0,11,24,31,0,11,24,31
1400000US39175938400,39175938400,"Census Tract 9384, Wyandot County, Ohio",3159,172,3022,203,12,12,0,11,0,11,0,11,118,91,7,13,0,11,7,13
1400000US39175938500,39175938500,"Census Tract 9385, Wyandot County, Ohio",3148,300,3120,299,8,10,0,11,0,11,0,11,10,11,10,10,4,6,6,7
1400000US47001020100,47001020100,"Census Tract 201, Anderson County, Tennessee",2952,287,1897,246,682,161,19,29,193,90,0,12,0,12,161,86,0,12,161,86
1400000US47001020201,47001020201,"Census Tract 202.01, Anderson County, Tennessee",4148,321,3460,306,237,157,12,20,335,115,0,12,15,25,89,71,0,12,89,71
1400000US47001020202,47001020202,"Census Tract 202.02, Anderson County, Tennessee",4149,412,3737,443,89,132,15,25,252,124,0,12,0,12,56,59,0,12,56,59
1400000US47001020300,47001020300,"Census Tract 203, Anderson County, Tennessee",3833,319,3172,364,351,244,0,12,43,51,0,12,47,56,220,166,11,17,209,164
1400000US47001020400,47001020400,"Census Tract 204, Anderson County, Tennessee",4289,426,3963,441,102,102,33,46,0,12,0,12,0,12,191,158,0,12,191,158
1400000US47001020500,47001020500,"Census Tract 205, Anderson County, Tennessee",4066,433,3087,354,573,216,6,11,0,12,0,12,194,264,206,200,15,25,191,188
1400000US47001020600,47001020600,"Census Tract 206, Anderson County, Tennessee",2694,210,2334,209,184,144,17,28,44,30,0,12,0,12,115,67,0,12,115,67
1400000US47001020700,47001020700,"Census Tract 207, Anderson County, Tennessee",1555,182,1547,183,0,12,4,7,0,12,0,12,0,12,4,6,0,12,4,6
1400000US47001020800,47001020800,"Census Tract 208, Anderson County, Tennessee",4587,327,4500,328,16,24,24,30,15,22,0,12,0,12,32,29,4,8,28,27
1400000US47001020901,47001020901,"Census Tract 209.01, Anderson County, Tennessee",6439,416,6283,416,16,15,0,17,59,66,0,17,20,34,61,62,0,17,61,62
1400000US47001020902,47001020902,"Census Tract 209.02, Anderson County, Tennessee",5829,436,5712,454,0,17,20,35,0,17,0,17,0,17,97,83,20,32,77,78
1400000US47001021000,47001021000,"Census Tract 210, Anderson County, Tennessee",6204,675,6090,683,76,122,0,17,0,17,0,17,0,17,38,42,0,17,38,42
1400000US47001021100,47001021100,"Census Tract 211, Anderson County, Tennessee",3795,329,3611,302,100,112,10,16,10,16,0,12,0,12,64,59,8,12,56,55
1400000US47001021201,47001021201,"Census Tract 212.01, Anderson County, Tennessee",4990,360,4762,341,128,69,0,12,0,12,0,12,2,4,98,80,0,12,98,80
1400000US47001021202,47001021202,"Census Tract 212.02, Anderson County, Tennessee",5139,291,4851,325,80,94,0,17,35,34,0,17,16,27,157,128,20,34,137,122
1400000US47001021301,47001021301,"Census Tract 213.01, Anderson County, Tennessee",3219,233,3180,241,22,37,0,12,9,13,0,12,0,12,8,17,0,12,8,17
1400000US47001021302,47001021302,"Census Tract 213.02, Anderson County, Tennessee",7542,500,7170,516,184,175,57,80,5,11,1,2,0,17,125,101,0,17,125,101
1400000US47001980100,47001980100,"Census Tract 9801, Anderson County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47003950100,47003950100,"Census Tract 9501, Bedford County, Tennessee",3617,260,3157,264,225,135,18,24,83,101,0,12,18,23,116,87,0,12,116,87
1400000US47003950200,47003950200,"Census Tract 9502, Bedford County, Tennessee",7005,459,6556,398,193,153,0,17,0,17,0,17,47,70,209,179,0,17,209,179
1400000US47003950300,47003950300,"Census Tract 9503, Bedford County, Tennessee",3847,356,3493,314,66,78,0,12,89,95,0,12,80,125,119,116,0,12,119,116
1400000US47003950401,47003950401,"Census Tract 9504.01, Bedford County, Tennessee",5778,583,4608,488,395,171,11,13,103,141,0,17,508,331,153,136,8,16,145,133
1400000US47003950402,47003950402,"Census Tract 9504.02, Bedford County, Tennessee",6734,619,4980,621,570,215,336,343,0,17,0,17,635,440,213,174,23,44,190,175
1400000US47003950500,47003950500,"Census Tract 9505, Bedford County, Tennessee",5470,725,4583,640,452,215,8,13,0,17,0,17,201,185,226,174,0,17,226,174
1400000US47003950600,47003950600,"Census Tract 9506, Bedford County, Tennessee",8025,850,5964,916,1220,387,0,17,0,17,0,17,578,661,263,223,0,17,263,223
1400000US47003950700,47003950700,"Census Tract 9507, Bedford County, Tennessee",2787,244,2526,282,63,41,6,8,58,97,0,12,16,23,118,82,69,82,49,36
1400000US47003950800,47003950800,"Census Tract 9508, Bedford County, Tennessee",2723,302,2651,304,60,54,0,12,0,12,0,12,0,12,12,16,0,12,12,16
1400000US47005963000,47005963000,"Census Tract 9630, Benton County, Tennessee",3081,283,3039,282,0,12,18,23,4,8,0,12,7,12,13,18,0,12,13,18
1400000US47005963100,47005963100,"Census Tract 9631, Benton County, Tennessee",3094,258,2792,286,260,179,0,12,16,24,0,12,5,9,21,36,7,13,14,31
1400000US47005963200,47005963200,"Census Tract 9632, Benton County, Tennessee",2495,311,2393,319,79,86,0,12,0,12,0,12,0,12,23,28,0,12,23,28
1400000US47005963300,47005963300,"Census Tract 9633, Benton County, Tennessee",3754,126,3511,170,148,107,7,15,65,85,0,12,5,8,18,24,0,12,18,24
1400000US47005963400,47005963400,"Census Tract 9634, Benton County, Tennessee",3837,284,3748,285,76,65,6,9,0,12,0,12,0,12,7,11,0,12,7,11
1400000US47007953000,47007953000,"Census Tract 9530, Bledsoe County, Tennessee",3661,417,3382,375,0,12,1,4,0,12,0,12,0,12,278,231,0,12,278,231
1400000US47007953100,47007953100,"Census Tract 9531, Bledsoe County, Tennessee",5748,406,5418,364,224,193,20,27,24,43,0,17,8,20,54,85,0,17,54,85
1400000US47007953200,47007953200,"Census Tract 9532, Bledsoe County, Tennessee",4277,390,3855,365,349,92,13,15,0,12,0,12,8,12,52,27,2,4,50,27
1400000US47009010100,47009010100,"Census Tract 101, Blount County, Tennessee",3104,353,1970,300,1050,258,0,12,84,114,0,12,0,12,0,12,0,12,0,12
1400000US47009010200,47009010200,"Census Tract 102, Blount County, Tennessee",5950,622,5479,667,241,127,0,17,42,46,0,17,47,76,141,92,30,51,111,78
1400000US47009010301,47009010301,"Census Tract 103.01, Blount County, Tennessee",5409,529,4953,560,362,185,20,26,0,17,0,17,0,17,74,91,0,17,74,91
1400000US47009010302,47009010302,"Census Tract 103.02, Blount County, Tennessee",2961,274,2658,268,113,79,37,50,26,27,0,12,11,12,116,109,0,12,116,109
1400000US47009010400,47009010400,"Census Tract 104, Blount County, Tennessee",2815,305,2708,313,68,74,0,12,13,16,5,8,0,12,21,23,0,12,21,23
1400000US47009010500,47009010500,"Census Tract 105, Blount County, Tennessee",2442,242,2242,252,121,84,0,12,11,17,0,12,33,38,35,36,0,12,35,36
1400000US47009010600,47009010600,"Census Tract 106, Blount County, Tennessee",4214,379,3728,355,312,186,0,12,85,101,0,12,0,12,89,71,0,12,89,71
1400000US47009010700,47009010700,"Census Tract 107, Blount County, Tennessee",4722,509,4298,444,130,86,65,57,141,179,0,12,7,11,81,92,0,12,81,92
1400000US47009010800,47009010800,"Census Tract 108, Blount County, Tennessee",2471,346,2181,281,140,103,0,12,0,12,0,12,0,12,150,148,0,12,150,148
1400000US47009010900,47009010900,"Census Tract 109, Blount County, Tennessee",5992,411,5687,412,114,127,0,17,18,30,0,17,0,17,173,140,0,17,173,140
1400000US47009011001,47009011001,"Census Tract 110.01, Blount County, Tennessee",6058,473,5855,446,26,28,13,21,18,30,0,17,0,17,146,111,11,18,135,110
1400000US47009011002,47009011002,"Census Tract 110.02, Blount County, Tennessee",4234,365,4018,288,0,12,45,45,36,43,0,12,0,12,135,116,0,12,135,116
1400000US47009011101,47009011101,"Census Tract 111.01, Blount County, Tennessee",4755,480,4403,521,287,316,49,74,0,12,0,12,0,12,16,24,0,12,16,24
1400000US47009011102,47009011102,"Census Tract 111.02, Blount County, Tennessee",9216,611,8948,621,47,45,0,17,92,91,0,17,12,20,117,98,0,17,117,98
1400000US47009011200,47009011200,"Census Tract 112, Blount County, Tennessee",8020,730,7522,698,147,110,16,25,224,169,0,17,86,121,25,39,0,17,25,39
1400000US47009011301,47009011301,"Census Tract 113.01, Blount County, Tennessee",5997,454,5774,472,188,253,0,17,0,17,0,17,23,37,12,28,12,28,0,17
1400000US47009011302,47009011302,"Census Tract 113.02, Blount County, Tennessee",5872,538,5666,560,14,23,36,59,22,37,0,17,23,34,111,95,0,17,111,95
1400000US47009011401,47009011401,"Census Tract 114.01, Blount County, Tennessee",1654,234,1520,182,0,12,119,137,15,18,0,12,0,12,0,12,0,12,0,12
